Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea,"# Xof6Trials

Your body text here."
94,1675424679943,03/02/2023 11:44:39,1675424680816,1,03/02/2023 12:44:40,89483,9,task-axm2,,26907847,BLIND,7992398,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,14,1,1,JoL,Three,response_button_text,574,,,3,1,0,1,0,,,,2,,BetonJoL,,,,,,
95,1675424684695,03/02/2023 11:44:44,1675424685566,1,03/02/2023 12:44:45,89483,9,task-axm2,,26907847,BLIND,7992398,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,15,1,1,IntroTest,ContinueButton,continue_button,4730.700000000186,,,,,0,1,0,,,,2,,BetonIntroTest,,,,,,
96,1675424757063,03/02/2023 11:45:57,1675424757918,1,03/02/2023 12:45:57,89483,9,task-axm2,,26907847,BLIND,7992398,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,16,1,1,Test,buttonA,response_text_area,72302.5,,,"Centrale verwarming en beton worden vaak samen gebruikt
Beton droogt uit door centrale verwarming
Hierdoor krimpt het beton/ het gebouw
Lift kan dan vasthangen en heeft renovatie nodig",,0,1,0,,,,2,,BetonTest,,,,,8,
97,1675424757136,03/02/2023 11:45:57,1675424757924,1,03/02/2023 12:45:57,89483,9,task-axm2,,26907847,BLIND,7992398,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,16,1,1,Test,buttonB,continue_button,72302.5,,,,,0,1,0,,,,2,,BetonTest,,,,,8,
98,1675424758315,03/02/2023 11:45:58,1675424759154,1,03/02/2023 12:45:59,89483,9,task-axm2,,26907847,BLIND,7992398,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,49,1,1,End,ContinueButton,continue_button,1189.7999999998137,,,,,0,1,0,,,,,,EndDisplay,,,,,,
99,1675424758364,03/02/2023 11:45:58,1675424759162,1,03/02/2023 12:45:59,89483,9,task-axm2,,26907847,BLIND,7992398,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,,,END TASK,,,,,1535909,,,,,0,1,0,,,,,,,,,,,,
1,1675420262501,03/02/2023 10:31:02,1675420261841,1,03/02/2023 11:31:01,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,
2,1675420267183,03/02/2023 10:31:07,1675420266561,1,03/02/2023 11:31:06,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,1,1,1,Intro3Texts,NextButton,continue_button,4627.099999999977,,,,,0,1,0,,,,,,IntroTexts,,,,,,
3,1675420337647,03/02/2023 10:32:17,1675420337019,1,03/02/2023 11:32:17,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,34,1,1,Text,advancementZone,continue_button,70392,,,,,0,1,0,,,,5,,GeldText,,,,,,
4,1675420489428,03/02/2023 10:34:49,1675420488711,1,03/02/2023 11:34:48,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,35,1,1,Diagramming,DiagBox2,response_text_area,151574.20000000007,,,Geluk duurt niet lang want anders raak je afgeleid van gevaren,,0,1,0,,,,5,,GeldDiagramCompletion,,5,,,,
5,1675420489825,03/02/2023 10:34:49,1675420488718,1,03/02/2023 11:34:48,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,35,1,1,Diagramming,DiagBox3,response_text_area,151574.20000000007,,,Je raakt dus snel gewend aan het feit dat je veel geld hebt,,0,1,0,,,,5,,GeldDiagramCompletion,,5,,,,
6,1675420489825,03/02/2023 10:34:49,1675420488720,1,03/02/2023 11:34:48,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,35,1,1,Diagramming,DiagBox4,response_text_area,151574.20000000007,,,Je hebt steeds meer nodig om gelukkig te blijven,,0,1,0,,,,5,,GeldDiagramCompletion,,5,,,,
7,1675420489825,03/02/2023 10:34:49,1675420488721,1,03/02/2023 11:34:48,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,35,1,1,Diagramming,DiagBox1,response_text_area,151574.20000000007,,,Geluk hangt het meest af van hoe je bij je familie en de samenleving past.,,0,1,0,,,,5,,GeldDiagramCompletion,,5,,,,
8,1675420489825,03/02/2023 10:34:49,1675420488722,1,03/02/2023 11:34:48,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,35,1,1,Diagramming,Zone1,continue_button,151574.20000000007,,,,,0,1,0,,,,5,,GeldDiagramCompletion,,5,,,,
9,1675420542571,03/02/2023 10:35:42,1675420541952,1,03/02/2023 11:35:41,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,36,1,1,DiagramStudySS,CueSelection1,response_dropdown,53197.872,,,Ingevuld maar onjuist,,0,1,0,,,,5,,GeldDiagramStudySS,,,,,,
10,1675420542631,03/02/2023 10:35:42,1675420541960,1,03/02/2023 11:35:41,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,36,1,1,DiagramStudySS,CueSelection2,response_dropdown,53197.872,,,Juist,,0,1,0,,,,5,,GeldDiagramStudySS,,,,,,
11,1675420542631,03/02/2023 10:35:42,1675420541960,1,03/02/2023 11:35:41,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,36,1,1,DiagramStudySS,CueSelection3,response_dropdown,53197.872,,,Juist,,0,1,0,,,,5,,GeldDiagramStudySS,,,,,,
12,1675420542631,03/02/2023 10:35:42,1675420541961,1,03/02/2023 11:35:41,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,36,1,1,DiagramStudySS,CueSelection4,response_dropdown,53197.872,,,Ingevuld maar onjuist,,0,1,0,,,,5,,GeldDiagramStudySS,,,,,,
13,1675420542631,03/02/2023 10:35:42,1675420541961,1,03/02/2023 11:35:41,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,36,1,1,DiagramStudySS,script,force_advance,53197.872,,,,,0,1,0,,,,5,,GeldDiagramStudySS,,,,,,
14,1675420548588,03/02/2023 10:35:48,1675420547968,1,03/02/2023 11:35:47,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,37,1,1,RestudyDecision,Selection1,response_dropdown,6066.423999999999,,,Nee,,0,1,0,,,,5,,RestudyDecisionText1,,,,,,
15,1675420548678,03/02/2023 10:35:48,1675420547972,1,03/02/2023 11:35:47,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,37,1,1,RestudyDecision,script,force_advance,6066.423999999999,,,,,0,1,0,,,,5,,RestudyDecisionText1,,,,,,
16,1675420550079,03/02/2023 10:35:50,1675420549453,1,03/02/2023 11:35:49,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,38,1,1,JoL,Four,response_button_text,1409.0999999998603,,,4,1,0,1,0,,,,5,,GeldJoL,,,,,,
17,1675420551524,03/02/2023 10:35:51,1675420550899,1,03/02/2023 11:35:50,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,39,1,1,IntroTest,ContinueButton,continue_button,1404.6999999999534,,,,,0,1,0,,,,5,,GeldIntroTest,,,,,,
18,1675420647035,03/02/2023 10:37:27,1675420646379,1,03/02/2023 11:37:26,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,40,1,1,Test,buttonA,response_text_area,95404.30000000005,,,"Geluk leidt af van gevaar, dus het duurt niet lang. Hierdoor raak je er snel aan gewend als je veel geld hebt en heb je steeds meer nodig om gelukkig te blijven.",,0,1,0,,,,5,,GeldTest,,,,,8,
19,1675420647103,03/02/2023 10:37:27,1675420646385,1,03/02/2023 11:37:26,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,40,1,1,Test,buttonB,continue_button,95404.30000000005,,,,,0,1,0,,,,5,,GeldTest,,,,,8,
20,1675420648414,03/02/2023 10:37:28,1675420647773,1,03/02/2023 11:37:27,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,9,1,1,Notification,ContinueButton,continue_button,1330.5,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>1 van 6</b></p></center>"
21,1675420701761,03/02/2023 10:38:21,1675420701135,1,03/02/2023 11:38:21,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,10,1,1,Text,advancementZone,continue_button,53296.19999999995,,,,,0,1,0,,,,2,,BetonText,,,,,,
22,1675420770500,03/02/2023 10:39:30,1675420769861,1,03/02/2023 11:39:29,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,11,1,1,Diagramming,DiagBox2,response_text_area,68648.29999999981,,,Het beton krimpt,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
23,1675420770832,03/02/2023 10:39:30,1675420769868,1,03/02/2023 11:39:29,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,11,1,1,Diagramming,DiagBox3,response_text_area,68648.29999999981,,,De liftschachten krimpen ook,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
24,1675420770832,03/02/2023 10:39:30,1675420769869,1,03/02/2023 11:39:29,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,11,1,1,Diagramming,DiagBox4,response_text_area,68648.29999999981,,,De liften blijven vast zitten,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
25,1675420770832,03/02/2023 10:39:30,1675420769870,1,03/02/2023 11:39:29,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,11,1,1,Diagramming,DiagBox1,response_text_area,68648.29999999981,,,Beton droogt uit door de verwarming,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
26,1675420770832,03/02/2023 10:39:30,1675420769870,1,03/02/2023 11:39:29,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,11,1,1,Diagramming,Zone1,continue_button,68648.29999999981,,,,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
27,1675420789231,03/02/2023 10:39:49,1675420788593,1,03/02/2023 11:39:48,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,12,1,1,DiagramStudySS,CueSelection1,response_dropdown,18682.585999999952,,,Juist,,0,1,0,,,,2,,BetonDiagramStudySS,,,,,,
28,1675420789323,03/02/2023 10:39:49,1675420788600,1,03/02/2023 11:39:48,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,12,1,1,DiagramStudySS,CueSelection2,response_dropdown,18682.585999999952,,,Juist,,0,1,0,,,,2,,BetonDiagramStudySS,,,,,,
29,1675420789323,03/02/2023 10:39:49,1675420788601,1,03/02/2023 11:39:48,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,12,1,1,DiagramStudySS,CueSelection3,response_dropdown,18682.585999999952,,,Juist,,0,1,0,,,,2,,BetonDiagramStudySS,,,,,,
30,1675420789323,03/02/2023 10:39:49,1675420788601,1,03/02/2023 11:39:48,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,12,1,1,DiagramStudySS,CueSelection4,response_dropdown,18682.585999999952,,,Juist,,0,1,0,,,,2,,BetonDiagramStudySS,,,,,,
31,1675420789323,03/02/2023 10:39:49,1675420788602,1,03/02/2023 11:39:48,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,12,1,1,DiagramStudySS,script,force_advance,18682.585999999952,,,,,0,1,0,,,,2,,BetonDiagramStudySS,,,,,,
32,1675420792956,03/02/2023 10:39:52,1675420792321,1,03/02/2023 11:39:52,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,13,1,1,RestudyDecision,Selection1,response_dropdown,3783.18200000003,,,Nee,,0,1,0,,,,2,,RestudyDecisionText2,,,,,,
33,1675420793040,03/02/2023 10:39:53,1675420792326,1,03/02/2023 11:39:52,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,13,1,1,RestudyDecision,script,force_advance,3783.18200000003,,,,,0,1,0,,,,2,,RestudyDecisionText2,,,,,,
34,1675420794953,03/02/2023 10:39:54,1675420794314,1,03/02/2023 11:39:54,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,14,1,1,JoL,Four,response_button_text,1916.1999999999534,,,4,1,0,1,0,,,,2,,BetonJoL,,,,,,
35,1675420796329,03/02/2023 10:39:56,1675420795698,1,03/02/2023 11:39:55,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,15,1,1,IntroTest,ContinueButton,continue_button,1343.8000000000466,,,,,0,1,0,,,,2,,BetonIntroTest,,,,,,
36,1675420887651,03/02/2023 10:41:27,1675420887031,1,03/02/2023 11:41:27,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,16,1,1,Test,buttonA,response_text_area,91273.8999999999,,,"In de meeste gebouwen zit een centrale verwarming. Door deze verwarming droogt het beton uit waardoor het krimpt. Hierdoor krimpen ook de liftschachten en blijven de liften vastzitten, waardoor ze gerenoveerd moeten worden.",,0,1,0,,,,2,,BetonTest,,,,,8,
37,1675420887794,03/02/2023 10:41:27,1675420887037,1,03/02/2023 11:41:27,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,16,1,1,Test,buttonB,continue_button,91273.8999999999,,,,,0,1,0,,,,2,,BetonTest,,,,,8,
38,1675420889220,03/02/2023 10:41:29,1675420888576,1,03/02/2023 11:41:28,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,17,2,1,Notification,ContinueButton,continue_button,1462.3000000000466,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>2 van 6</b></p></center>"
39,1675420954523,03/02/2023 10:42:34,1675420953891,1,03/02/2023 11:42:33,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,42,1,1,Text,advancementZone,continue_button,65229.69999999995,,,,,0,1,0,,,,6,,BotoxText,,,,,,
40,1675421005230,03/02/2023 10:43:25,1675421004586,1,03/02/2023 11:43:24,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,43,1,1,Diagramming,DiagBox3,response_text_area,50609.200000000186,,,Mensen zien er jonger uit,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
41,1675421005637,03/02/2023 10:43:25,1675421004593,1,03/02/2023 11:43:24,89483,9,task-axm2,,26906303,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,43,1,1,Diagramming,DiagBox4,response_text_area,50609.200000000186,,,De gezichtsuitdrukking verandert,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
