Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea,"# Xof6Trials

Your body text here."
50,1673346193780,10/01/2023 10:23:13,1673346212217,1,10/01/2023 11:23:32,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,19,1,1,Diagramming,Zone1,continue_button,81725.2999997139,,,,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
51,1673346194541,10/01/2023 10:23:14,1673346213200,1,10/01/2023 11:23:33,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,20,1,1,DiagramStudy,Zone1,continue_button,766,,,,,0,1,0,,,,3,,MuziekDiagramStudy,,,,,,
52,1673346200769,10/01/2023 10:23:20,1673346219426,1,10/01/2023 11:23:39,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,21,1,1,RestudyDecision,Selection1,response_dropdown,6200.777000000002,,,Ja,,0,1,0,,,,3,,MuziekRestudyDecision,,,,,,
53,1673346200829,10/01/2023 10:23:20,1673346219430,1,10/01/2023 11:23:39,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,21,1,1,RestudyDecision,script,force_advance,6200.777000000002,,,,,0,1,0,,,,3,,MuziekRestudyDecision,,,,,,
54,1673346202538,10/01/2023 10:23:22,1673346221195,1,10/01/2023 11:23:41,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,22,1,1,JoL,Three,response_button_text,1726.3000001907349,,,3,1,0,1,0,,,,3,,MuziekJoL,,,,,,
55,1673346204185,10/01/2023 10:23:24,1673346222839,1,10/01/2023 11:23:42,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,23,1,1,IntroTest,ContinueButton,continue_button,1619.8000001907349,,,,,0,1,0,,,,3,,MuziekIntroTest,,,,,,
56,1673346223503,10/01/2023 10:23:43,1673346242153,1,10/01/2023 11:24:02,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,24,1,1,Test,buttonA,response_text_area,19271.799999713898,,,hoger iq,,0,1,0,,,,3,,MuziekTest,,,,,8,
57,1673346223613,10/01/2023 10:23:43,1673346242157,1,10/01/2023 11:24:02,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,24,1,1,Test,buttonB,continue_button,19271.799999713898,,,,,0,1,0,,,,3,,MuziekTest,,,,,8,
58,1673346225113,10/01/2023 10:23:45,1673346243777,1,10/01/2023 11:24:03,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,33,3,1,Notification,ContinueButton,continue_button,1548.8999996185303,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>4 van 6</b></p></center>"
59,1673346313571,10/01/2023 10:25:13,1673346332221,1,10/01/2023 11:25:32,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,42,1,1,Text,advancementZone,continue_button,88398.2999997139,,,,,0,1,0,,,,6,,BotoxText,,,,,,
60,1673346526112,10/01/2023 10:28:46,1673346544523,1,10/01/2023 11:29:04,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,43,1,1,Diagramming,DiagBox3,response_text_area,212225.40000009537,,,je ziet er jonger uit ,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
61,1673346526233,10/01/2023 10:28:46,1673346544528,1,10/01/2023 11:29:04,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,43,1,1,Diagramming,DiagBox4,response_text_area,212225.40000009537,,,het kan iemand er anders uit latn zien,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
62,1673346526233,10/01/2023 10:28:46,1673346544528,1,10/01/2023 11:29:04,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,43,1,1,Diagramming,DiagBox2,response_text_area,212225.40000009537,,,het laat rimpels verdwijnen,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
63,1673346526233,10/01/2023 10:28:46,1673346544529,1,10/01/2023 11:29:04,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,43,1,1,Diagramming,DiagBox1,response_text_area,212225.40000009537,,,het kan worden gebruikt in plastichirurgie,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
64,1673346526233,10/01/2023 10:28:46,1673346544529,1,10/01/2023 11:29:04,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,43,1,1,Diagramming,Zone1,continue_button,212225.40000009537,,,,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
65,1673346526906,10/01/2023 10:28:46,1673346545555,1,10/01/2023 11:29:05,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,44,1,1,DiagramStudy,Zone1,continue_button,866.1000003814697,,,,,0,1,0,,,,6,,BotoxDiagramStudy,,,,,,
66,1673346529877,10/01/2023 10:28:49,1673346548527,1,10/01/2023 11:29:08,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,45,1,1,RestudyDecision,Selection1,response_dropdown,2966.6110000000335,,,Ja,,0,1,0,,,,6,,BotoxRestudyDecision,,,,,,
67,1673346529929,10/01/2023 10:28:49,1673346548531,1,10/01/2023 11:29:08,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,45,1,1,RestudyDecision,script,force_advance,2966.6110000000335,,,,,0,1,0,,,,6,,BotoxRestudyDecision,,,,,,
68,1673346531230,10/01/2023 10:28:51,1673346549888,1,10/01/2023 11:29:09,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,46,1,1,JoL,Two,response_button_text,1321.0999999046326,,,2,1,0,1,0,,,,6,,BotoxJoL,,,,,,
69,1673346532176,10/01/2023 10:28:52,1673346550835,1,10/01/2023 11:29:10,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,47,1,1,IntroTest,ContinueButton,continue_button,922.7999997138977,,,,,0,1,0,,,,6,,BotoxIntroTest,,,,,,
70,1673346534929,10/01/2023 10:28:54,1673346553583,1,10/01/2023 11:29:13,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,48,1,1,Test,buttonA,response_text_area,2713.9000000953674,,,?,,0,1,0,,,,6,,BotoxTest,,,,,8,
71,1673346534977,10/01/2023 10:28:54,1673346553585,1,10/01/2023 11:29:13,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,48,1,1,Test,buttonB,continue_button,2713.9000000953674,,,,,0,1,0,,,,6,,BotoxTest,,,,,8,
72,1673346536107,10/01/2023 10:28:56,1673346554752,1,10/01/2023 11:29:14,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,41,4,1,Notification,ContinueButton,continue_button,1131.4000000953674,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>5 van 6</b></p></center>"
73,1673346615702,10/01/2023 10:30:15,1673346634359,1,10/01/2023 11:30:34,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,2,1,1,Text,advancementZone,continue_button,79569.69999980927,,,,,0,1,0,,,,1,,MetroText,,,,,,
74,1673346711083,10/01/2023 10:31:51,1673346729729,1,10/01/2023 11:32:09,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,3,1,1,Diagramming,DiagBox1,response_text_area,95289.2000002861,,,je hoeft het afval niet meer te verwerken,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
75,1673346711244,10/01/2023 10:31:51,1673346729735,1,10/01/2023 11:32:09,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,3,1,1,Diagramming,DiagBox3,response_text_area,95289.2000002861,,,meer plankton,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
76,1673346711244,10/01/2023 10:31:51,1673346729735,1,10/01/2023 11:32:09,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,3,1,1,Diagramming,DiagBox4,response_text_area,95289.2000002861,,,meer leven ,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
77,1673346711244,10/01/2023 10:31:51,1673346729736,1,10/01/2023 11:32:09,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,3,1,1,Diagramming,DiagBox2,response_text_area,95289.2000002861,,,het maakt een kunstmatig rif,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
78,1673346711244,10/01/2023 10:31:51,1673346729736,1,10/01/2023 11:32:09,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,3,1,1,Diagramming,Zone1,continue_button,95289.2000002861,,,,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
79,1673346711892,10/01/2023 10:31:51,1673346730547,1,10/01/2023 11:32:10,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,4,1,1,DiagramStudy,Continue,continue_button,661.8000001907349,,,,,0,1,0,,,,1,,MetroDiagramStudy,,,,,,
80,1673346714451,10/01/2023 10:31:54,1673346733099,1,10/01/2023 11:32:13,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,5,1,1,RestudyDecision,Selection1,response_dropdown,2549.682999999961,,,Nee,,0,1,0,,,,1,,MetroRestudyDecision,,,,,,
81,1673346714499,10/01/2023 10:31:54,1673346733101,1,10/01/2023 11:32:13,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,5,1,1,RestudyDecision,script,force_advance,2549.682999999961,,,,,0,1,0,,,,1,,MetroRestudyDecision,,,,,,
82,1673346715701,10/01/2023 10:31:55,1673346734350,1,10/01/2023 11:32:14,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,6,1,1,JoL,Four,response_button_text,1214.5,,,4,1,0,1,0,,,,1,,MetroJoL,,,,,,
83,1673346716845,10/01/2023 10:31:56,1673346735496,1,10/01/2023 11:32:15,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,7,1,1,IntroTest,ContinueButton,continue_button,1121.2999997138977,,,,,0,1,0,,,,1,,MetroIntroTest,,,,,,
84,1673346721012,10/01/2023 10:32:01,1673346739664,1,10/01/2023 11:32:19,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,8,1,1,Test,buttonA,response_text_area,4138.5,,,?,,0,1,0,,,,1,,MetroTest,,,,,8,
85,1673346721063,10/01/2023 10:32:01,1673346739667,1,10/01/2023 11:32:19,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,8,1,1,Test,buttonB,continue_button,4138.5,,,,,0,1,0,,,,1,,MetroTest,,,,,8,
86,1673346722746,10/01/2023 10:32:02,1673346741404,1,10/01/2023 11:32:21,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,49,1,1,End,ContinueButton,continue_button,1717.5,,,,,0,1,0,,,,,,EndDisplay,,,,,,
87,1673346722823,10/01/2023 10:32:02,1673346741410,1,10/01/2023 11:32:21,89483,9,task-x2sf,,26289290,BLIND,7760190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,,,END TASK,,,,,1370257,,,,,0,1,0,,,,,,,,,,,,
1,1673341919070,10/01/2023 09:11:59,1673341922105,1,10/01/2023 10:12:02,89483,9,task-x2sf,,26287831,BLIND,7759924,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,
2,1673341928141,10/01/2023 09:12:08,1673341931224,1,10/01/2023 10:12:11,89483,9,task-x2sf,,26287831,BLIND,7759924,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,1,1,1,Intro3Texts,NextButton,continue_button,8996.199999988079,,,,,0,1,0,,,,,,IntroTexts,,,,,,
3,1673342093327,10/01/2023 09:14:53,1673342090257,1,10/01/2023 10:14:50,89483,9,task-x2sf,,26287831,BLIND,7759924,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,42,1,1,Text,advancementZone,continue_button,159003,,,,,0,1,0,,,,6,,BotoxText,,,,,,
4,1673342244860,10/01/2023 09:17:24,1673342247900,1,10/01/2023 10:17:27,89483,9,task-x2sf,,26287831,BLIND,7759924,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,43,1,1,Diagramming,DiagBox3,response_text_area,157576.19999998808,,,Daardoor zie je er jonger uit.,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
5,1673342244936,10/01/2023 09:17:24,1673342247905,1,10/01/2023 10:17:27,89483,9,task-x2sf,,26287831,BLIND,7759924,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,43,1,1,Diagramming,DiagBox4,response_text_area,157576.19999998808,,,Kan ook ongewenst je gezichts uitdrukking veranderen,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
6,1673342244936,10/01/2023 09:17:24,1673342247906,1,10/01/2023 10:17:27,89483,9,task-x2sf,,26287831,BLIND,7759924,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,43,1,1,Diagramming,DiagBox2,response_text_area,157576.19999998808,,,vewijderd rimpels rond de oog en voorhoofd.,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
7,1673342244936,10/01/2023 09:17:24,1673342247907,1,10/01/2023 10:17:27,89483,9,task-x2sf,,26287831,BLIND,7759924,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,43,1,1,Diagramming,DiagBox1,response_text_area,157576.19999998808,,,Stopt de spieren van samen trekken.,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
8,1673342244936,10/01/2023 09:17:24,1673342247908,1,10/01/2023 10:17:27,89483,9,task-x2sf,,26287831,BLIND,7759924,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,43,1,1,Diagramming,Zone1,continue_button,157576.19999998808,,,,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
9,1673342261422,10/01/2023 09:17:41,1673342264526,1,10/01/2023 10:17:44,89483,9,task-x2sf,,26287831,BLIND,7759924,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,44,1,1,DiagramStudy,Zone1,continue_button,16518.30000001192,,,,,0,1,0,,,,6,,BotoxDiagramStudy,,,,,,
