Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,TextTypes,ShowProgressBar
3,1673345135355,10/01/2023 10:05:35,1673345135392,1,10/01/2023 11:05:35,89483,9,task-5tuu,,26288682,BLIND,7760198,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,190930,,,,,0,1,0,,,,,,,,,
1,1673513951464,12/01/2023 08:59:11,1673513953279,1,12/01/2023 09:59:13,89483,9,task-5tuu,,26336130,BLIND,7775324,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1366x768,1319x649,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673514143333,12/01/2023 09:02:23,1673514145115,1,12/01/2023 10:02:25,89483,9,task-5tuu,,26336130,BLIND,7775324,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1366x768,1319x649,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,190357.80000019073,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1673514143404,12/01/2023 09:02:23,1673514145126,1,12/01/2023 10:02:25,89483,9,task-5tuu,,26336130,BLIND,7775324,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1366x768,1319x649,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,191847,,,,,0,1,0,,,,,,,,,
1,1673513993896,12/01/2023 08:59:53,1673513996142,1,12/01/2023 09:59:56,89483,9,task-5tuu,,26336142,BLIND,7775326,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673514184761,12/01/2023 09:03:04,1673514187014,1,12/01/2023 10:03:07,89483,9,task-5tuu,,26336142,BLIND,7775326,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,190394.10000000003,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1673514184858,12/01/2023 09:03:04,1673514187030,1,12/01/2023 10:03:07,89483,9,task-5tuu,,26336142,BLIND,7775326,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,190888,,,,,0,1,0,,,,,,,,,
1,1673514059616,12/01/2023 09:00:59,1673514094482,1,12/01/2023 10:01:34,89483,9,task-5tuu,,26336164,BLIND,7775317,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1366x615,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673514252921,12/01/2023 09:04:12,1673514287727,1,12/01/2023 10:04:47,89483,9,task-5tuu,,26336164,BLIND,7775317,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1366x615,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,192256,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1673514253121,12/01/2023 09:04:13,1673514287746,1,12/01/2023 10:04:47,89483,9,task-5tuu,,26336164,BLIND,7775317,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1366x615,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,193264,,,,,0,1,0,,,,,,,,,
1,1675419559694,03/02/2023 10:19:19,1675419558820,1,03/02/2023 11:19:18,89483,9,task-5tuu,,26905846,BLIND,7991933,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1675419753676,03/02/2023 10:22:33,1675419752803,1,03/02/2023 11:22:32,89483,9,task-5tuu,,26905846,BLIND,7991933,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,190194.9,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1675419753735,03/02/2023 10:22:33,1675419752813,1,03/02/2023 11:22:32,89483,9,task-5tuu,,26905846,BLIND,7991933,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,193993,,,,,0,1,0,,,,,,,,,
1,1675419562929,03/02/2023 10:19:22,1675419564466,1,03/02/2023 11:19:24,89483,9,task-5tuu,,26905850,BLIND,7991937,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1675419755657,03/02/2023 10:22:35,1675419757181,1,03/02/2023 11:22:37,89483,9,task-5tuu,,26905850,BLIND,7991937,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,190416.1,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1675419755746,03/02/2023 10:22:35,1675419757188,1,03/02/2023 11:22:37,89483,9,task-5tuu,,26905850,BLIND,7991937,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,192721,,,,,0,1,0,,,,,,,,,
1,1675419629942,03/02/2023 10:20:29,1675419629973,1,03/02/2023 11:20:29,89483,9,task-5tuu,,26905888,BLIND,7991927,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1675419822083,03/02/2023 10:23:42,1675419822081,1,03/02/2023 11:23:42,89483,9,task-5tuu,,26905888,BLIND,7991927,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,190720.30000000005,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1675419822161,03/02/2023 10:23:42,1675419822086,1,03/02/2023 11:23:42,89483,9,task-5tuu,,26905888,BLIND,7991927,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,192113,,,,,0,1,0,,,,,,,,,
1,1675419750195,03/02/2023 10:22:30,1675419750884,1,03/02/2023 11:22:30,89483,9,task-5tuu,,26905953,BLIND,7991960,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1675419943033,03/02/2023 10:25:43,1675419943715,1,03/02/2023 11:25:43,89483,9,task-5tuu,,26905953,BLIND,7991960,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,191700.6,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1675419943107,03/02/2023 10:25:43,1675419943720,1,03/02/2023 11:25:43,89483,9,task-5tuu,,26905953,BLIND,7991960,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,192835,,,,,0,1,0,,,,,,,,,
1,1675419764631,03/02/2023 10:22:44,1675419763934,1,03/02/2023 11:22:43,89483,9,task-5tuu,,26905969,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1675419963575,03/02/2023 10:26:03,1675419962895,1,03/02/2023 11:26:02,89483,9,task-5tuu,,26905969,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,196935.40000000002,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1675419963657,03/02/2023 10:26:03,1675419962900,1,03/02/2023 11:26:02,89483,9,task-5tuu,,26905969,BLIND,7991953,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,198966,,,,,0,1,0,,,,,,,,,
1,1675422712960,03/02/2023 11:11:52,1675422712364,1,03/02/2023 12:11:52,89483,9,task-5tuu,,26907607,BLIND,7992401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1675422905263,03/02/2023 11:15:05,1675422904619,1,03/02/2023 12:15:04,89483,9,task-5tuu,,26907607,BLIND,7992401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,191455.59999999998,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1675422905329,03/02/2023 11:15:05,1675422904624,1,03/02/2023 12:15:04,89483,9,task-5tuu,,26907607,BLIND,7992401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,192260,,,,,0,1,0,,,,,,,,,
1,1675422741068,03/02/2023 11:12:21,1675422741918,1,03/02/2023 12:12:21,89483,9,task-5tuu,,26907619,BLIND,7992398,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1675422934348,03/02/2023 11:15:34,1675422935129,1,03/02/2023 12:15:35,89483,9,task-5tuu,,26907619,BLIND,7992398,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,192366.2,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1675422934398,03/02/2023 11:15:34,1675422935134,1,03/02/2023 12:15:35,89483,9,task-5tuu,,26907619,BLIND,7992398,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,193216,,,,,0,1,0,,,,,,,,,
1,1675422742834,03/02/2023 11:12:22,1675422743539,1,03/02/2023 12:12:23,89483,9,task-5tuu,,26907621,BLIND,7992397,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1675422935512,03/02/2023 11:15:35,1675422936262,1,03/02/2023 12:15:36,89483,9,task-5tuu,,26907621,BLIND,7992397,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,191780.3,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1675422935560,03/02/2023 11:15:35,1675422936267,1,03/02/2023 12:15:36,89483,9,task-5tuu,,26907621,BLIND,7992397,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,192728,,,,,0,1,0,,,,,,,,,
1,1675422866701,03/02/2023 11:14:26,1675422864764,1,03/02/2023 12:14:24,89483,9,task-5tuu,,26907678,BLIND,7992420,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1675423058696,03/02/2023 11:17:38,1675423056736,1,03/02/2023 12:17:36,89483,9,task-5tuu,,26907678,BLIND,7992420,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,190961.8,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1675423058767,03/02/2023 11:17:38,1675423056741,1,03/02/2023 12:17:36,89483,9,task-5tuu,,26907678,BLIND,7992420,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,191978,,,,,0,1,0,,,,,,,,,
1,1675422793347,03/02/2023 11:13:13,1675422793490,1,03/02/2023 12:13:13,89483,9,task-5tuu,,26907644,BLIND,7992407,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1675422984814,03/02/2023 11:16:24,1675422984931,1,03/02/2023 12:16:24,89483,9,task-5tuu,,26907644,BLIND,7992407,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,190634.90000000002,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1675422984878,03/02/2023 11:16:24,1675422984938,1,03/02/2023 12:16:24,89483,9,task-5tuu,,26907644,BLIND,7992407,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,191448,,,,,0,1,0,,,,,,,,,
1,1675419645932,03/02/2023 10:20:45,1675419645944,1,03/02/2023 11:20:45,89483,9,task-5tuu,,26905895,BLIND,7991945,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1675419838600,03/02/2023 10:23:58,1675419838589,1,03/02/2023 11:23:58,89483,9,task-5tuu,,26905895,BLIND,7991945,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,191227.8,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1675419838674,03/02/2023 10:23:58,1675419838593,1,03/02/2023 11:23:58,89483,9,task-5tuu,,26905895,BLIND,7991945,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,192649,,,,,0,1,0,,,,,,,,,
1,1675419616744,03/02/2023 10:20:16,1675419619040,1,03/02/2023 11:20:19,89483,9,task-5tuu,,26905879,BLIND,7991952,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1042x592,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1675419809996,03/02/2023 10:23:29,1675419812339,1,03/02/2023 11:23:32,89483,9,task-5tuu,,26905879,BLIND,7991952,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1042x592,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,192388.5,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1675419810046,03/02/2023 10:23:30,1675419812345,1,03/02/2023 11:23:32,89483,9,task-5tuu,,26905879,BLIND,7991952,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1042x592,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,193306,,,,,0,1,0,,,,,,,,,
1,1675419533274,03/02/2023 10:18:53,1675419532957,1,03/02/2023 11:18:52,89483,9,task-5tuu,,26905827,BLIND,7991940,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1675419725090,03/02/2023 10:22:05,1675419724716,1,03/02/2023 11:22:04,89483,9,task-5tuu,,26905827,BLIND,7991940,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,190511.60000000003,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1675419725178,03/02/2023 10:22:05,1675419724721,1,03/02/2023 11:22:04,89483,9,task-5tuu,,26905827,BLIND,7991940,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,191764,,,,,0,1,0,,,,,,,,,
1,1673513922247,12/01/2023 08:58:42,1673513923202,1,12/01/2023 09:58:43,89483,9,task-5tuu,,26336126,BLIND,7775325,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x606,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673514113044,12/01/2023 09:01:53,1673514114000,1,12/01/2023 10:01:54,89483,9,task-5tuu,,26336126,BLIND,7775325,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,190287.20000004768,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1673514113153,12/01/2023 09:01:53,1673514114004,1,12/01/2023 10:01:54,89483,9,task-5tuu,,26336126,BLIND,7775325,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,190802,,,,,0,1,0,,,,,,,,,
1,1673513888870,12/01/2023 08:58:08,1673513888580,1,12/01/2023 09:58:08,89483,9,task-5tuu,,26336122,BLIND,7775311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1366x768,1366x649,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673514080138,12/01/2023 09:01:20,1673514079828,1,12/01/2023 10:01:19,89483,9,task-5tuu,,26336122,BLIND,7775311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1366x768,1366x649,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,190190.19999999925,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1673514080499,12/01/2023 09:01:20,1673514079840,1,12/01/2023 10:01:19,89483,9,task-5tuu,,26336122,BLIND,7775311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1366x768,1366x649,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,191261,,,,,0,1,0,,,,,,,,,
