Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,TextTypes,TestTextArea
10,1673345239590,10/01/2023 10:07:19,1673345239430,1,10/01/2023 11:07:19,89483,9,task-ewz2,,26288933,BLIND,7760183,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection2,response_dropdown,19501.186000000016,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
11,1673345239590,10/01/2023 10:07:19,1673345239431,1,10/01/2023 11:07:19,89483,9,task-ewz2,,26288933,BLIND,7760183,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection3,response_dropdown,19501.186000000016,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
12,1673345239590,10/01/2023 10:07:19,1673345239431,1,10/01/2023 11:07:19,89483,9,task-ewz2,,26288933,BLIND,7760183,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection4,response_dropdown,19501.186000000016,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
13,1673345239590,10/01/2023 10:07:19,1673345239432,1,10/01/2023 11:07:19,89483,9,task-ewz2,,26288933,BLIND,7760183,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,script,force_advance,19501.186000000016,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
14,1673345247679,10/01/2023 10:07:27,1673345247574,1,10/01/2023 11:07:27,89483,9,task-ewz2,,26288933,BLIND,7760183,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,Selection1,response_dropdown,8167.151999999973,,,Nee,,0,1,0,,,,,,SportenWithSS,,5,,8
15,1673345247750,10/01/2023 10:07:27,1673345247577,1,10/01/2023 11:07:27,89483,9,task-ewz2,,26288933,BLIND,7760183,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,script,force_advance,8167.151999999973,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
16,1673345255148,10/01/2023 10:07:35,1673345255047,1,10/01/2023 11:07:35,89483,9,task-ewz2,,26288933,BLIND,7760183,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,6,JoL1,Four,response_button_text,7438.700000047684,,,4,1,0,1,0,,,,,,SportenWithSS,,5,,8
17,1673345258987,10/01/2023 10:07:38,1673345258885,1,10/01/2023 11:07:38,89483,9,task-ewz2,,26288933,BLIND,7760183,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,7,InstructieToets,advancementZone,continue_button,3821.7000000476837,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
18,1673345370047,10/01/2023 10:09:30,1673345369924,1,10/01/2023 11:09:29,89483,9,task-ewz2,,26288933,BLIND,7760183,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonA,response_text_area,110997.90000009537,,,Omdat tijdens het sporten de spieren meer zuurstof nodig hebben. Daarom gaan we sneller ademen en gaat het hart sneller pompen om de zuurstof naar de spieren te krijgen. De longen en het hart worden hierdoor langzaam sterker en dus heb je minder kans op hart en long ziektes.,,0,1,0,,,,,,SportenWithSS,,5,,8
19,1673345370115,10/01/2023 10:09:30,1673345369928,1,10/01/2023 11:09:29,89483,9,task-ewz2,,26288933,BLIND,7760183,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonB,continue_button,110997.90000009537,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
20,1673345373592,10/01/2023 10:09:33,1673345373467,1,10/01/2023 11:09:33,89483,9,task-ewz2,,26288933,BLIND,7760183,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,3523.2000000476837,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
21,1673345373669,10/01/2023 10:09:33,1673345373474,1,10/01/2023 11:09:33,89483,9,task-ewz2,,26288933,BLIND,7760183,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,,,END TASK,,,,,287313,,,,,0,1,0,,,,,,,,,,
1,1673345038693,10/01/2023 10:03:58,1673345038635,1,10/01/2023 11:03:58,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1673345043535,10/01/2023 10:04:03,1673345043484,1,10/01/2023 11:04:03,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,1,Intro,Zone2,continue_button,4630.900000095367,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
3,1673345063181,10/01/2023 10:04:23,1673345063135,1,10/01/2023 11:04:23,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,2,Text,advancementZone,continue_button,19609.300000190735,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
4,1673345117224,10/01/2023 10:05:17,1673345117198,1,10/01/2023 11:05:17,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox4,response_text_area,53992.199999809265,,,er is minder kans op hart en long ziektes,,0,1,0,,,,,,SportenWithSS,,5,,8
5,1673345117583,10/01/2023 10:05:17,1673345117204,1,10/01/2023 11:05:17,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox3,response_text_area,53992.199999809265,,,?,,0,1,0,,,,,,SportenWithSS,,5,,8
6,1673345117583,10/01/2023 10:05:17,1673345117205,1,10/01/2023 11:05:17,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox2,response_text_area,53992.199999809265,,,ga je sneller ademen en gebruik je je hart en longen veel,,0,1,0,,,,,,SportenWithSS,,5,,8
7,1673345117583,10/01/2023 10:05:17,1673345117205,1,10/01/2023 11:05:17,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox1,response_text_area,53992.199999809265,,,als je veel sport,,0,1,0,,,,,,SportenWithSS,,5,,8
8,1673345117583,10/01/2023 10:05:17,1673345117206,1,10/01/2023 11:05:17,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,Zone1,continue_button,53992.199999809265,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
9,1673345137541,10/01/2023 10:05:37,1673345137505,1,10/01/2023 11:05:37,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection1,response_dropdown,20285.129,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
10,1673345137648,10/01/2023 10:05:37,1673345137510,1,10/01/2023 11:05:37,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection2,response_dropdown,20285.129,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
11,1673345137648,10/01/2023 10:05:37,1673345137510,1,10/01/2023 11:05:37,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection3,response_dropdown,20285.129,,,Niet ingevuld,,0,1,0,,,,,,SportenWithSS,,5,,8
12,1673345137648,10/01/2023 10:05:37,1673345137511,1,10/01/2023 11:05:37,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection4,response_dropdown,20285.129,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
13,1673345137648,10/01/2023 10:05:37,1673345137512,1,10/01/2023 11:05:37,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,script,force_advance,20285.129,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
14,1673345142531,10/01/2023 10:05:42,1673345142493,1,10/01/2023 11:05:42,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,Selection1,response_dropdown,5017.041999999987,,,Ja,,0,1,0,,,,,,SportenWithSS,,5,,8
15,1673345142607,10/01/2023 10:05:42,1673345142496,1,10/01/2023 11:05:42,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,script,force_advance,5017.041999999987,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
16,1673345147703,10/01/2023 10:05:47,1673345147654,1,10/01/2023 11:05:47,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,6,JoL1,Three,response_button_text,5128.800000190735,,,3,1,0,1,0,,,,,,SportenWithSS,,5,,8
17,1673345149724,10/01/2023 10:05:49,1673345149688,1,10/01/2023 11:05:49,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,7,InstructieToets,advancementZone,continue_button,2014.5,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
18,1673345262974,10/01/2023 10:07:42,1673345262931,1,10/01/2023 11:07:42,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonA,response_text_area,113185.69999980927,,,"TIjdens het sporten ga je sneller ademen.
daardoor moeten je hart en longen harder werken.
als je regelmatig sport worden je hart en longen sterker.
dit verkleint de kans op hart en longziektes.",,0,1,0,,,,,,SportenWithSS,,5,,8
19,1673345263030,10/01/2023 10:07:43,1673345262935,1,10/01/2023 11:07:42,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonB,continue_button,113185.69999980927,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
20,1673345265170,10/01/2023 10:07:45,1673345265131,1,10/01/2023 11:07:45,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,2182,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
21,1673345265227,10/01/2023 10:07:45,1673345265139,1,10/01/2023 11:07:45,89483,9,task-ewz2,,26288836,BLIND,7760177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,,,END TASK,,,,,226504,,,,,0,1,0,,,,,,,,,,
1,1673341342334,10/01/2023 09:02:22,1673341354061,1,10/01/2023 10:02:34,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1673341347501,10/01/2023 09:02:27,1673341359273,1,10/01/2023 10:02:39,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,1,Intro,Zone2,continue_button,4854.400000095367,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
3,1673341379839,10/01/2023 09:02:59,1673341391594,1,10/01/2023 10:03:11,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,2,Text,advancementZone,continue_button,32319.399999976158,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
4,1673341443134,10/01/2023 09:04:03,1673341454854,1,10/01/2023 10:04:14,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox4,response_text_area,63207.799999952316,,,?,,0,1,0,,,,,,SportenWithSS,,5,,8
5,1673341443237,10/01/2023 09:04:03,1673341454857,1,10/01/2023 10:04:14,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox3,response_text_area,63207.799999952316,,,?,,0,1,0,,,,,,SportenWithSS,,5,,8
6,1673341443237,10/01/2023 09:04:03,1673341454857,1,10/01/2023 10:04:14,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox2,response_text_area,63207.799999952316,,,we wisten al dat het gezond is,,0,1,0,,,,,,SportenWithSS,,5,,8
7,1673341443237,10/01/2023 09:04:03,1673341454858,1,10/01/2023 10:04:14,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox1,response_text_area,63207.799999952316,,,?,,0,1,0,,,,,,SportenWithSS,,5,,8
8,1673341443237,10/01/2023 09:04:03,1673341454858,1,10/01/2023 10:04:14,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,Zone1,continue_button,63207.799999952316,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
9,1673341471310,10/01/2023 09:04:31,1673341483040,1,10/01/2023 10:04:43,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection1,response_dropdown,28166.61,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
10,1673341471372,10/01/2023 09:04:31,1673341483041,1,10/01/2023 10:04:43,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection2,response_dropdown,28166.61,,,Niet ingevuld,,0,1,0,,,,,,SportenWithSS,,5,,8
11,1673341471372,10/01/2023 09:04:31,1673341483042,1,10/01/2023 10:04:43,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection3,response_dropdown,28166.61,,,Niet ingevuld,,0,1,0,,,,,,SportenWithSS,,5,,8
12,1673341471372,10/01/2023 09:04:31,1673341483042,1,10/01/2023 10:04:43,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection4,response_dropdown,28166.61,,,Niet ingevuld,,0,1,0,,,,,,SportenWithSS,,5,,8
13,1673341471372,10/01/2023 09:04:31,1673341483042,1,10/01/2023 10:04:43,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,script,force_advance,28166.61,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
14,1673341492087,10/01/2023 09:04:52,1673341503823,1,10/01/2023 10:05:03,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,Selection1,response_dropdown,20800.057,,,Ja,,0,1,0,,,,,,SportenWithSS,,5,,8
15,1673341492154,10/01/2023 09:04:52,1673341503826,1,10/01/2023 10:05:03,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,script,force_advance,20800.057,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
16,1673341496932,10/01/2023 09:04:56,1673341508712,1,10/01/2023 10:05:08,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,6,JoL1,Two,response_button_text,4870.800000071526,,,2,1,0,1,0,,,,,,SportenWithSS,,5,,8
17,1673341503138,10/01/2023 09:05:03,1673341514858,1,10/01/2023 10:05:14,89483,9,task-ewz2,,26287715,BLIND,7759932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,7,InstructieToets,advancementZone,continue_button,6139.299999952316,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
