Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,TextTypes,ShowProgressBar
1,1673513849533,12/01/2023 08:57:29,1673513850863,1,12/01/2023 09:57:30,89483,9,task-qcms,,26336107,BLIND,7775314,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673514036006,12/01/2023 09:00:36,1673514037327,1,12/01/2023 10:00:37,89483,9,task-qcms,,26336107,BLIND,7775314,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,185622.09999990463,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1673514036093,12/01/2023 09:00:36,1673514037336,1,12/01/2023 10:00:37,89483,9,task-qcms,,26336107,BLIND,7775314,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,186473,,,,,0,1,0,,,,,,,,,
1,1673345009378,10/01/2023 10:03:29,1673345040322,1,10/01/2023 11:04:00,89483,9,task-qcms,,26288787,BLIND,7760209,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673345196531,10/01/2023 10:06:36,1673345227206,1,10/01/2023 11:07:07,89483,9,task-qcms,,26288787,BLIND,7760209,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,185530,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1673345196643,10/01/2023 10:06:36,1673345227216,1,10/01/2023 11:07:07,89483,9,task-qcms,,26288787,BLIND,7760209,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,186894,,,,,0,1,0,,,,,,,,,
1,1673344982332,10/01/2023 10:03:02,1673345006614,1,10/01/2023 11:03:26,89483,9,task-qcms,,26288742,BLIND,7760205,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673345202180,10/01/2023 10:06:42,1673345226416,1,10/01/2023 11:07:06,89483,9,task-qcms,,26288742,BLIND,7760205,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,219493.70000004768,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1673345202296,10/01/2023 10:06:42,1673345226426,1,10/01/2023 11:07:06,89483,9,task-qcms,,26288742,BLIND,7760205,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,219813,,,,,0,1,0,,,,,,,,,
1,1673344961352,10/01/2023 10:02:41,1673344962954,1,10/01/2023 11:02:42,89483,9,task-qcms,,26288707,BLIND,7760213,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673345146860,10/01/2023 10:05:46,1673345148505,1,10/01/2023 11:05:48,89483,9,task-qcms,,26288707,BLIND,7760213,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,185271.69999998808,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1673345146922,10/01/2023 10:05:46,1673345148510,1,10/01/2023 11:05:48,89483,9,task-qcms,,26288707,BLIND,7760213,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,185557,,,,,0,1,0,,,,,,,,,
1,1673344942654,10/01/2023 10:02:22,1673344943910,1,10/01/2023 11:02:23,89483,9,task-qcms,,26288681,BLIND,7760208,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673345129382,10/01/2023 10:05:29,1673345130605,1,10/01/2023 11:05:30,89483,9,task-qcms,,26288681,BLIND,7760208,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,185534.30000019073,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1673345129654,10/01/2023 10:05:29,1673345130613,1,10/01/2023 11:05:30,89483,9,task-qcms,,26288681,BLIND,7760208,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,186703,,,,,0,1,0,,,,,,,,,
1,1673344916077,10/01/2023 10:01:56,1673344931353,1,10/01/2023 11:02:11,89483,9,task-qcms,,26288662,BLIND,7760192,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673345102588,10/01/2023 10:05:02,1673345117841,1,10/01/2023 11:05:17,89483,9,task-qcms,,26288662,BLIND,7760192,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,185476.09999990463,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1673345102689,10/01/2023 10:05:02,1673345117846,1,10/01/2023 11:05:17,89483,9,task-qcms,,26288662,BLIND,7760192,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,186493,,,,,0,1,0,,,,,,,,,
1,1673344911863,10/01/2023 10:01:51,1673344920713,1,10/01/2023 11:02:00,89483,9,task-qcms,,26288657,BLIND,7760202,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673345102663,10/01/2023 10:05:02,1673345111497,1,10/01/2023 11:05:11,89483,9,task-qcms,,26288657,BLIND,7760202,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,190394.29999999702,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1673345102704,10/01/2023 10:05:02,1673345111503,1,10/01/2023 11:05:11,89483,9,task-qcms,,26288657,BLIND,7760202,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,190790,,,,,0,1,0,,,,,,,,,
1,1673344878384,10/01/2023 10:01:18,1673344878517,1,10/01/2023 11:01:18,89483,9,task-qcms,,26288627,BLIND,7760186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x667,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673345064955,10/01/2023 10:04:24,1673345065089,1,10/01/2023 11:04:25,89483,9,task-qcms,,26288627,BLIND,7760186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x667,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,185458.5,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1673345065032,10/01/2023 10:04:25,1673345065098,1,10/01/2023 11:04:25,89483,9,task-qcms,,26288627,BLIND,7760186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x667,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,186582,,,,,0,1,0,,,,,,,,,
1,1673344875324,10/01/2023 10:01:15,1673344878388,1,10/01/2023 11:01:18,89483,9,task-qcms,,26288623,BLIND,7760184,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1366x643,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673345067254,10/01/2023 10:04:27,1673345070243,1,10/01/2023 11:04:30,89483,9,task-qcms,,26288623,BLIND,7760184,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1366x643,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,191028,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1673345067346,10/01/2023 10:04:27,1673345070257,1,10/01/2023 11:04:30,89483,9,task-qcms,,26288623,BLIND,7760184,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1366x643,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,191869,,,,,0,1,0,,,,,,,,,
1,1670934509090,13/12/2022 12:28:29,1670934509889,1,13/12/2022 13:28:29,89483,9,task-qcms,,25911805,BLIND,7658884,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670934694673,13/12/2022 12:31:34,1670934695494,1,13/12/2022 13:31:35,89483,9,task-qcms,,25911805,BLIND,7658884,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,185167.90000000596,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1670934694714,13/12/2022 12:31:34,1670934695509,1,13/12/2022 13:31:35,89483,9,task-qcms,,25911805,BLIND,7658884,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,185620,,,,,0,1,0,,,,,,,,,
1,1670934466812,13/12/2022 12:27:46,1670934468777,1,13/12/2022 13:27:48,89483,9,task-qcms,,25911744,BLIND,7658882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x569,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670934652544,13/12/2022 12:30:52,1670934654476,1,13/12/2022 13:30:54,89483,9,task-qcms,,25911744,BLIND,7658882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x569,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,185263.5,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1670934652649,13/12/2022 12:30:52,1670934654481,1,13/12/2022 13:30:54,89483,9,task-qcms,,25911744,BLIND,7658882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x569,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,185705,,,,,0,1,0,,,,,,,,,
1,1670934448058,13/12/2022 12:27:28,1670934454192,1,13/12/2022 13:27:34,89483,9,task-qcms,,25911713,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670934634855,13/12/2022 12:30:34,1670934640965,1,13/12/2022 13:30:40,89483,9,task-qcms,,25911713,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,185498.80000001192,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1670934634926,13/12/2022 12:30:34,1670934640973,1,13/12/2022 13:30:40,89483,9,task-qcms,,25911713,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,186782,,,,,0,1,0,,,,,,,,,
1,1670934400838,13/12/2022 12:26:40,1670934410258,1,13/12/2022 13:26:50,89483,9,task-qcms,,25911626,BLIND,7658885,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670934605648,13/12/2022 12:30:05,1670934614983,1,13/12/2022 13:30:14,89483,9,task-qcms,,25911626,BLIND,7658885,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,204223.69999992847,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1670934605723,13/12/2022 12:30:05,1670934614992,1,13/12/2022 13:30:14,89483,9,task-qcms,,25911626,BLIND,7658885,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,204734,,,,,0,1,0,,,,,,,,,
1,1670925996380,13/12/2022 10:06:36,1670925998190,1,13/12/2022 11:06:38,89483,9,task-qcms,,25906007,BLIND,7657610,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670926183195,13/12/2022 10:09:43,1670926184992,1,13/12/2022 11:09:44,89483,9,task-qcms,,25906007,BLIND,7657610,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,185486.30000019073,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1670926183251,13/12/2022 10:09:43,1670926185005,1,13/12/2022 11:09:45,89483,9,task-qcms,,25906007,BLIND,7657610,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x663,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,186816,,,,,0,1,0,,,,,,,,,
1,1670925943412,13/12/2022 10:05:43,1670925943986,1,13/12/2022 11:05:43,89483,9,task-qcms,,25905986,BLIND,7657615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670926129193,13/12/2022 10:08:49,1670926129747,1,13/12/2022 11:08:49,89483,9,task-qcms,,25905986,BLIND,7657615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,185331,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1670926129252,13/12/2022 10:08:49,1670926129756,1,13/12/2022 11:08:49,89483,9,task-qcms,,25905986,BLIND,7657615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,185770,,,,,0,1,0,,,,,,,,,
1,1670925916077,13/12/2022 10:05:16,1670925917676,1,13/12/2022 11:05:17,89483,9,task-qcms,,25905972,BLIND,7657608,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.56,1366x768,1319x657,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670926102469,13/12/2022 10:08:22,1670926104054,1,13/12/2022 11:08:24,89483,9,task-qcms,,25905972,BLIND,7657608,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.56,1366x768,1319x657,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,185437.09999990463,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1670926102543,13/12/2022 10:08:22,1670926104066,1,13/12/2022 11:08:24,89483,9,task-qcms,,25905972,BLIND,7657608,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.56,1366x768,1319x657,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,186390,,,,,0,1,0,,,,,,,,,
1,1670925874855,13/12/2022 10:04:34,1670925875518,1,13/12/2022 11:04:35,89483,9,task-qcms,,25905954,BLIND,7657595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x569,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670926061696,13/12/2022 10:07:41,1670926062245,1,13/12/2022 11:07:42,89483,9,task-qcms,,25905954,BLIND,7657595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x569,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,185828.60000002384,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1670926061881,13/12/2022 10:07:41,1670926062250,1,13/12/2022 11:07:42,89483,9,task-qcms,,25905954,BLIND,7657595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x569,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,186731,,,,,0,1,0,,,,,,,,,
1,1670925857883,13/12/2022 10:04:17,1670925858937,1,13/12/2022 11:04:18,89483,9,task-qcms,,25905948,BLIND,7657587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670926086653,13/12/2022 10:08:06,1670926087700,1,13/12/2022 11:08:07,89483,9,task-qcms,,25905948,BLIND,7657587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,AliceImmediateWithoutCueSelectionVideo,1,1,1,Video,Zone1,content_video,228094.90000009537,,,,,0,1,0,,,,,,AliceImmediateWithoutCueSelectionVideo,,,
3,1670926086730,13/12/2022 10:08:06,1670926087714,1,13/12/2022 11:08:07,89483,9,task-qcms,,25905948,BLIND,7657587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Passed_Trials,AliceIntroVideos,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,AliceImmediateWithoutCueSelectionVideo,,,END TASK,,,,,228778,,,,,0,1,0,,,,,,,,,
