Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea,"# Xof6Trials

Your body text here."
14,1670935084613,13/12/2022 12:38:04,1670935090768,1,13/12/2022 13:38:10,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,32,1,1,Test,buttonA,response_text_area,71572.69999998808,,,"de reden dat de afstand tussen Jeddah en Rotterdam korter geworden is, is omdat ze het Suez-kanaal hebben uitgegraven hierdoor kunnen ze een heel stuk afsnijden waardoor de route veel langer is.",,0,1,0,,,,4,,SuezTest,,,,,8,
15,1670935084681,13/12/2022 12:38:04,1670935090771,1,13/12/2022 13:38:10,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,32,1,1,Test,buttonB,continue_button,71572.69999998808,,,,,0,1,0,,,,4,,SuezTest,,,,,8,
16,1670935090639,13/12/2022 12:38:10,1670935096795,1,13/12/2022 13:38:16,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,9,1,1,Notification,ContinueButton,continue_button,5988.200000017881,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>1 van 6</b></p></center>"
17,1670935148495,13/12/2022 12:39:08,1670935154666,1,13/12/2022 13:39:14,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,18,1,1,Text,advancementZone,continue_button,57811.90000000596,,,,,0,1,0,,,,3,,MuziekText,,,,,,
18,1670935172501,13/12/2022 12:39:32,1670935178669,1,13/12/2022 13:39:38,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,19,1,1,Diagramming,DiagBox1,response_text_area,23936.90000000596,,,zet bepaalde delen van je hersenenen aan,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
19,1670935172713,13/12/2022 12:39:32,1670935178672,1,13/12/2022 13:39:38,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,19,1,1,Diagramming,DiagBox2,response_text_area,23936.90000000596,,,?,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
20,1670935172713,13/12/2022 12:39:32,1670935178673,1,13/12/2022 13:39:38,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,19,1,1,Diagramming,DiagBox3,response_text_area,23936.90000000596,,,?,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
21,1670935172713,13/12/2022 12:39:32,1670935178673,1,13/12/2022 13:39:38,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,19,1,1,Diagramming,DiagBox4,response_text_area,23936.90000000596,,,?,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
22,1670935172713,13/12/2022 12:39:32,1670935178673,1,13/12/2022 13:39:38,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,19,1,1,Diagramming,Zone1,continue_button,23936.90000000596,,,,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
23,1670935180648,13/12/2022 12:39:40,1670935186816,1,13/12/2022 13:39:46,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,20,1,1,DiagramStudy,Zone1,continue_button,7941.9000000059605,,,,,0,1,0,,,,3,,MuziekDiagramStudy,,,,,,
24,1670935195014,13/12/2022 12:39:55,1670935201181,1,13/12/2022 13:40:01,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,21,1,1,RestudyDecision,Selection1,response_dropdown,14335.801000000036,,,Ja,,0,1,0,,,,3,,RestudyDecisionText2,,,,,,
25,1670935195074,13/12/2022 12:39:55,1670935201185,1,13/12/2022 13:40:01,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,21,1,1,RestudyDecision,script,force_advance,14335.801000000036,,,,,0,1,0,,,,3,,RestudyDecisionText2,,,,,,
26,1670935196924,13/12/2022 12:39:56,1670935203098,1,13/12/2022 13:40:03,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,22,1,1,JoL,One,response_button_text,1876.8999999761581,,,1,1,0,1,0,,,,3,,MuziekJoL,,,,,,
27,1670935198540,13/12/2022 12:39:58,1670935204694,1,13/12/2022 13:40:04,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,23,1,1,IntroTest,ContinueButton,continue_button,1572.0999999940395,,,,,0,1,0,,,,3,,MuziekIntroTest,,,,,,
28,1670935246775,13/12/2022 12:40:46,1670935252956,1,13/12/2022 13:40:52,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,24,1,1,Test,buttonA,response_text_area,48222.5,,,"Een gevolg is dat je wiskunde veel beter wordt, dat je een beter geheugen krijgt, en dat je IQ flink omhoog kan gaan",,0,1,0,,,,3,,MuziekTest,,,,,8,
29,1670935246870,13/12/2022 12:40:46,1670935252959,1,13/12/2022 13:40:52,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,24,1,1,Test,buttonB,continue_button,48222.5,,,,,0,1,0,,,,3,,MuziekTest,,,,,8,
30,1670935248670,13/12/2022 12:40:48,1670935254849,1,13/12/2022 13:40:54,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,17,2,1,Notification,ContinueButton,continue_button,1848,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>2 van 6</b></p></center>"
31,1670935314372,13/12/2022 12:41:54,1670935320494,1,13/12/2022 13:42:00,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,42,1,1,Text,advancementZone,continue_button,65601.30000001192,,,,,0,1,0,,,,6,,BotoxText,,,,,,
32,1670935402531,13/12/2022 12:43:22,1670935408701,1,13/12/2022 13:43:28,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,43,1,1,Diagramming,DiagBox3,response_text_area,88129.30000001192,,,ze gebruiken het voor sommige genezingen,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
33,1670935402741,13/12/2022 12:43:22,1670935408704,1,13/12/2022 13:43:28,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,43,1,1,Diagramming,DiagBox4,response_text_area,88129.30000001192,,,het wordt ook gebruikt om je er jonger uit te laten zien,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
34,1670935402741,13/12/2022 12:43:22,1670935408705,1,13/12/2022 13:43:28,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,43,1,1,Diagramming,DiagBox2,response_text_area,88129.30000001192,,,chirurgen gebruiken het middel,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
35,1670935402741,13/12/2022 12:43:22,1670935408705,1,13/12/2022 13:43:28,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,43,1,1,Diagramming,DiagBox1,response_text_area,88129.30000001192,,,waardoor je bijvoorbeeld een knipperend oog kunt laten behandelen,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
36,1670935402741,13/12/2022 12:43:22,1670935408705,1,13/12/2022 13:43:28,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,43,1,1,Diagramming,Zone1,continue_button,88129.30000001192,,,,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
37,1670935412393,13/12/2022 12:43:32,1670935418563,1,13/12/2022 13:43:38,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,44,1,1,DiagramStudy,Zone1,continue_button,9652.699999988079,,,,,0,1,0,,,,6,,BotoxDiagramStudy,,,,,,
38,1670935416397,13/12/2022 12:43:36,1670935422564,1,13/12/2022 13:43:42,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,45,1,1,RestudyDecision,Selection1,response_dropdown,3979.680000000051,,,Ja,,0,1,0,,,,6,,RestudyDecisionText3,,,,,,
39,1670935416452,13/12/2022 12:43:36,1670935422568,1,13/12/2022 13:43:42,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,45,1,1,RestudyDecision,script,force_advance,3979.680000000051,,,,,0,1,0,,,,6,,RestudyDecisionText3,,,,,,
40,1670935417791,13/12/2022 12:43:37,1670935423964,1,13/12/2022 13:43:43,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,46,1,1,JoL,Null,response_button_text,1361.4000000059605,,,0,1,0,1,0,,,,6,,BotoxJoL,,,,,,
41,1670935421150,13/12/2022 12:43:41,1670935427312,1,13/12/2022 13:43:47,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,47,1,1,IntroTest,ContinueButton,continue_button,3327.0999999940395,,,,,0,1,0,,,,6,,BotoxIntroTest,,,,,,
42,1670935503840,13/12/2022 12:45:03,1670935510006,1,13/12/2022 13:45:10,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,48,1,1,Test,buttonA,response_text_area,82665.69999998808,,,"dat als je een oog het dat heel vaak knippert, dan kun je er botox in laten spuiten en dan blokkeert de botox het aanspansignaal. dus dan stopt je oog met de hele tijd knipperen",,0,1,0,,,,6,,BotoxTest,,,,,8,
43,1670935503889,13/12/2022 12:45:03,1670935510009,1,13/12/2022 13:45:10,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,48,1,1,Test,buttonB,continue_button,82665.69999998808,,,,,0,1,0,,,,6,,BotoxTest,,,,,8,
44,1670935512044,13/12/2022 12:45:12,1670935518208,1,13/12/2022 13:45:18,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,25,1,1,HalfwayScreenIntroTexts,NextButton,continue_button,8172.199999988079,,,,,0,1,0,,,,,,HalfwayScreenIntroTexts,,,,,,
45,1670935579285,13/12/2022 12:46:19,1670935585469,1,13/12/2022 13:46:25,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,34,1,1,Text,advancementZone,continue_button,67188.40000000596,,,,,0,1,0,,,,5,,GeldText,,,,,,
46,1670935675338,13/12/2022 12:47:55,1670935681507,1,13/12/2022 13:48:01,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,35,1,1,Diagramming,DiagBox2,response_text_area,95978.19999998808,,,je wilt steeds meer van die gelukkige momenten,,0,1,0,,,,5,,GeldDiagramCompletion,,5,,,,
47,1670935675547,13/12/2022 12:47:55,1670935681512,1,13/12/2022 13:48:01,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,35,1,1,Diagramming,DiagBox3,response_text_area,95978.19999998808,,,dus daarom wordt je al snel verslaafd aan geld en alcohol etc. ,,0,1,0,,,,5,,GeldDiagramCompletion,,5,,,,
48,1670935675547,13/12/2022 12:47:55,1670935681512,1,13/12/2022 13:48:01,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,35,1,1,Diagramming,DiagBox4,response_text_area,95978.19999998808,,,maar al het geld wat je hebt is eigenlijk helemaal niet zo leuk,,0,1,0,,,,5,,GeldDiagramCompletion,,5,,,,
49,1670935675547,13/12/2022 12:47:55,1670935681513,1,13/12/2022 13:48:01,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,35,1,1,Diagramming,DiagBox1,response_text_area,95978.19999998808,,,in het leven heb je vaak gelukkige of ongelukkige momenten,,0,1,0,,,,5,,GeldDiagramCompletion,,5,,,,
50,1670935675547,13/12/2022 12:47:55,1670935681513,1,13/12/2022 13:48:01,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,35,1,1,Diagramming,Zone1,continue_button,95978.19999998808,,,,,0,1,0,,,,5,,GeldDiagramCompletion,,5,,,,
51,1670935684232,13/12/2022 12:48:04,1670935690409,1,13/12/2022 13:48:10,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,36,1,1,DiagramStudy,Zone1,continue_button,8707.800000011921,,,,,0,1,0,,,,5,,GeldDiagramStudy,,,,,,
52,1670935686735,13/12/2022 12:48:06,1670935692919,1,13/12/2022 13:48:12,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,37,1,1,RestudyDecision,Selection1,response_dropdown,2480.7850000000326,,,Ja,,0,1,0,,,,5,,RestudyDecisionText4,,,,,,
53,1670935686793,13/12/2022 12:48:06,1670935692920,1,13/12/2022 13:48:12,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,37,1,1,RestudyDecision,script,force_advance,2480.7850000000326,,,,,0,1,0,,,,5,,RestudyDecisionText4,,,,,,
54,1670935687733,13/12/2022 12:48:07,1670935693911,1,13/12/2022 13:48:13,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,38,1,1,JoL,One,response_button_text,974.5,,,1,1,0,1,0,,,,5,,GeldJoL,,,,,,
55,1670935688689,13/12/2022 12:48:08,1670935694860,1,13/12/2022 13:48:14,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,39,1,1,IntroTest,ContinueButton,continue_button,930.8000000119209,,,,,0,1,0,,,,5,,GeldIntroTest,,,,,,
56,1670935720098,13/12/2022 12:48:40,1670935726275,1,13/12/2022 13:48:46,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,40,1,1,Test,buttonA,response_text_area,31387.59999999404,,,"omdat als je heel veel geld wint, je heel lang leuke dingen kunt doen. Maar geld maakt op lange termijn helemaal niet gelukkig",,0,1,0,,,,5,,GeldTest,,,,,8,
57,1670935720166,13/12/2022 12:48:40,1670935726279,1,13/12/2022 13:48:46,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,40,1,1,Test,buttonB,continue_button,31387.59999999404,,,,,0,1,0,,,,5,,GeldTest,,,,,8,
58,1670935724919,13/12/2022 12:48:44,1670935731091,1,13/12/2022 13:48:51,89483,9,task-cw61,,25912113,BLIND,7658900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,33,3,1,Notification,ContinueButton,continue_button,4781.199999988079,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>4 van 6</b></p></center>"
