Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,TextTypes,TestTextArea
2,1673341257908,10/01/2023 09:00:57,1673341257475,1,10/01/2023 10:00:57,89483,9,task-as4t,,26287700,BLIND,7759920,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,1,Intro,Zone2,continue_button,4307,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1673341307771,10/01/2023 09:01:47,1673341307349,1,10/01/2023 10:01:47,89483,9,task-as4t,,26287700,BLIND,7759920,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,2,Text,advancementZone,continue_button,49853.699999809265,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1673341391714,10/01/2023 09:03:11,1673341391276,1,10/01/2023 10:03:11,89483,9,task-as4t,,26287700,BLIND,7759920,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox4,response_text_area,83891.5,,,en kan je een hart en long?,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1673341392088,10/01/2023 09:03:12,1673341391280,1,10/01/2023 10:03:11,89483,9,task-as4t,,26287700,BLIND,7759920,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox3,response_text_area,83891.5,,,?,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1673341392088,10/01/2023 09:03:12,1673341391281,1,10/01/2023 10:03:11,89483,9,task-as4t,,26287700,BLIND,7759920,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox2,response_text_area,83891.5,,,?,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1673341392088,10/01/2023 09:03:12,1673341391282,1,10/01/2023 10:03:11,89483,9,task-as4t,,26287700,BLIND,7759920,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox1,response_text_area,83891.5,,,? zij ''wie niet tijd heeft voor lichaam opvoeding kan ziektes verwachte,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1673341392088,10/01/2023 09:03:12,1673341391283,1,10/01/2023 10:03:11,89483,9,task-as4t,,26287700,BLIND,7759920,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,Zone1,continue_button,83891.5,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1673341417287,10/01/2023 09:03:37,1673341416861,1,10/01/2023 10:03:36,89483,9,task-as4t,,26287700,BLIND,7759920,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,4,Feedback,Zone1,continue_button,25207.599999904633,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1673341429342,10/01/2023 09:03:49,1673341428925,1,10/01/2023 10:03:48,89483,9,task-as4t,,26287700,BLIND,7759920,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,Selection1,response_dropdown,12032.762999999977,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1673341429423,10/01/2023 09:03:49,1673341428928,1,10/01/2023 10:03:48,89483,9,task-as4t,,26287700,BLIND,7759920,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,script,force_advance,12032.762999999977,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1673341436538,10/01/2023 09:03:56,1673341436115,1,10/01/2023 10:03:56,89483,9,task-as4t,,26287700,BLIND,7759920,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,6,JoL1,One,response_button_text,7156.099999904633,,,1,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1673341440858,10/01/2023 09:04:00,1673341440435,1,10/01/2023 10:04:00,89483,9,task-as4t,,26287700,BLIND,7759920,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,7,InstructieToets,advancementZone,continue_button,4303.099999904633,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1673341490065,10/01/2023 09:04:50,1673341489644,1,10/01/2023 10:04:49,89483,9,task-as4t,,26287700,BLIND,7759920,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,8,Test,buttonA,response_text_area,49150.59999990463,,,"omdat ze veel sporten
omdat ze veel bewegen
ze zijn niet veel binnen
?
",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1673341490107,10/01/2023 09:04:50,1673341489647,1,10/01/2023 10:04:49,89483,9,task-as4t,,26287700,BLIND,7759920,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,8,Test,buttonB,continue_button,49150.59999990463,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1673341494492,10/01/2023 09:04:54,1673341494072,1,10/01/2023 10:04:54,89483,9,task-as4t,,26287700,BLIND,7759920,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,4406.300000190735,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1673341494549,10/01/2023 09:04:54,1673341494089,1,10/01/2023 10:04:54,89483,9,task-as4t,,26287700,BLIND,7759920,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,,,END TASK,,,,,241165,,,,,0,1,0,,,,,,,,,,
1,1673341263321,10/01/2023 09:01:03,1673341266914,1,10/01/2023 10:01:06,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1673341270306,10/01/2023 09:01:10,1673341273946,1,10/01/2023 10:01:13,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,1,Intro,Zone2,continue_button,6838.200000047684,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1673341314759,10/01/2023 09:01:54,1673341318382,1,10/01/2023 10:01:58,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,2,Text,advancementZone,continue_button,44413.299999952316,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1673341427818,10/01/2023 09:03:47,1673341431458,1,10/01/2023 10:03:51,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox4,response_text_area,113007.80000019073,,,Minder kans op ziekte.,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1673341427997,10/01/2023 09:03:47,1673341431463,1,10/01/2023 10:03:51,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox3,response_text_area,113007.80000019073,,,Hart moet sneller kloppen.,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1673341427997,10/01/2023 09:03:47,1673341431464,1,10/01/2023 10:03:51,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox2,response_text_area,113007.80000019073,,,Spieren hebben meer zuurstof nodig.,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1673341427997,10/01/2023 09:03:47,1673341431465,1,10/01/2023 10:03:51,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox1,response_text_area,113007.80000019073,,,Edward Stanley vindt dat sporten heel gezond is.,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1673341427997,10/01/2023 09:03:47,1673341431466,1,10/01/2023 10:03:51,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,Zone1,continue_button,113007.80000019073,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1673341446937,10/01/2023 09:04:06,1673341450572,1,10/01/2023 10:04:10,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,4,Feedback,Zone1,continue_button,18922.200000047684,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1673341471970,10/01/2023 09:04:31,1673341475614,1,10/01/2023 10:04:35,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,Selection1,response_dropdown,24998.655,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1673341472042,10/01/2023 09:04:32,1673341475619,1,10/01/2023 10:04:35,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,script,force_advance,24998.655,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1673341476017,10/01/2023 09:04:36,1673341479665,1,10/01/2023 10:04:39,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,6,JoL1,Two,response_button_text,4018.7999999523163,,,2,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1673341483660,10/01/2023 09:04:43,1673341487296,1,10/01/2023 10:04:47,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,7,InstructieToets,advancementZone,continue_button,7614.200000047684,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1673341621183,10/01/2023 09:07:01,1673341624823,1,10/01/2023 10:07:04,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,8,Test,buttonA,response_text_area,137472.19999980927,,,"Omdat ze veel trainen en hun spieren dus meer zuurstof nodig hebben.
Daarom moeten de longen en het hart extra hard werken en worden ze sterker.
En als ze sterker zijn is er minder kans op hart- en longziektes.",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1673341621251,10/01/2023 09:07:01,1673341624830,1,10/01/2023 10:07:04,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,8,Test,buttonB,continue_button,137472.19999980927,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1673341623277,10/01/2023 09:07:03,1673341626932,1,10/01/2023 10:07:06,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,2080.7000000476837,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1673341623381,10/01/2023 09:07:03,1673341626946,1,10/01/2023 10:07:06,89483,9,task-as4t,,26287704,BLIND,7759922,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,,,END TASK,,,,,360032,,,,,0,1,0,,,,,,,,,,
1,1673341307089,10/01/2023 09:01:47,1673341307448,1,10/01/2023 10:01:47,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1673341312428,10/01/2023 09:01:52,1673341312834,1,10/01/2023 10:01:52,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,1,Intro,Zone2,continue_button,5171,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1673341366823,10/01/2023 09:02:46,1673341367235,1,10/01/2023 10:02:47,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,2,Text,advancementZone,continue_button,54380.5,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1673341450290,10/01/2023 09:04:10,1673341450725,1,10/01/2023 10:04:10,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox4,response_text_area,83467.09999996424,,,Je wordt dan snel ziek.,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1673341450486,10/01/2023 09:04:10,1673341450727,1,10/01/2023 10:04:10,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox3,response_text_area,83467.09999996424,,,?,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1673341450486,10/01/2023 09:04:10,1673341450727,1,10/01/2023 10:04:10,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox2,response_text_area,83467.09999996424,,,?,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1673341450486,10/01/2023 09:04:10,1673341450727,1,10/01/2023 10:04:10,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox1,response_text_area,83467.09999996424,,,?,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1673341450486,10/01/2023 09:04:10,1673341450728,1,10/01/2023 10:04:10,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,Zone1,continue_button,83467.09999996424,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1673341469686,10/01/2023 09:04:29,1673341470123,1,10/01/2023 10:04:30,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,4,Feedback,Zone1,continue_button,19200.899999976158,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1673341488522,10/01/2023 09:04:48,1673341488965,1,10/01/2023 10:04:48,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,Selection1,response_dropdown,18832.388000000006,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1673341488600,10/01/2023 09:04:48,1673341488966,1,10/01/2023 10:04:48,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,script,force_advance,18832.388000000006,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1673341493307,10/01/2023 09:04:53,1673341493719,1,10/01/2023 10:04:53,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,6,JoL1,Two,response_button_text,4741.199999988079,,,2,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1673341499379,10/01/2023 09:04:59,1673341499829,1,10/01/2023 10:04:59,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,7,InstructieToets,advancementZone,continue_button,6102.199999988079,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1673341626266,10/01/2023 09:07:06,1673341626704,1,10/01/2023 10:07:06,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,8,Test,buttonA,response_text_area,126853.5,,,"Als je sport heb je meer zuurstof nodig.
Daardor ga je sneller ademen en gaat je hard sneller kloppen.
Na een tijdje heb je sterkere longen en een sterker hart.
Zo wordt je minder snel ziek aan je hart en longen.",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1673341626342,10/01/2023 09:07:06,1673341626706,1,10/01/2023 10:07:06,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,8,Test,buttonB,continue_button,126853.5,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1673341629863,10/01/2023 09:07:09,1673341630293,1,10/01/2023 10:07:10,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,3577.699999988079,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1673341629933,10/01/2023 09:07:09,1673341630296,1,10/01/2023 10:07:10,89483,9,task-as4t,,26287710,BLIND,7759914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,,,END TASK,,,,,322848,,,,,0,1,0,,,,,,,,,,
