Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,TextTypes,TestTextArea
14,1675420047188,03/02/2023 10:27:27,1675420045116,1,03/02/2023 11:27:25,89483,9,task-cobv,,26905933,BLIND,7991928,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,8,Test,buttonA,response_text_area,159626.09999999998,,,"Als je sport, dan hebben je spieren veel zuurstof nodig. Om meer zuurstof te kunnen opnemen, ga je sneller ademen. De longen kunnen dus meer zuurstof opnemen. Dit zuurstof moet ook vervoerd worden naar de spieren die het nodig hebben. Om dit sneller te kunnen doen, gaat je hart sneller kloppen. Het zuurstof komt dus sneller bij de spieren. Door vaak te sporten, train je dus als het waren je longen en je hart. Als deze goed getraind zijn, heb je een lagere kans op hart- en longziekten.",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1675420047267,03/02/2023 10:27:27,1675420045122,1,03/02/2023 11:27:25,89483,9,task-cobv,,26905933,BLIND,7991928,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,8,Test,buttonB,continue_button,159626.09999999998,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1675420049855,03/02/2023 10:27:29,1675420047859,1,03/02/2023 11:27:27,89483,9,task-cobv,,26905933,BLIND,7991928,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,9,Klaar4Experiment,advancementZone,continue_button,2710.8000000000466,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1675420049927,03/02/2023 10:27:29,1675420047874,1,03/02/2023 11:27:27,89483,9,task-cobv,,26905933,BLIND,7991928,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,,,END TASK,,,,,340516,,,,,0,1,0,,,,,,,,,,
1,1675419730352,03/02/2023 10:22:10,1675419730686,1,03/02/2023 11:22:10,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1675419733043,03/02/2023 10:22:13,1675419733433,1,03/02/2023 11:22:13,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,1,Intro,Zone2,continue_button,2479.4000000000233,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1675419767102,03/02/2023 10:22:47,1675419767505,1,03/02/2023 11:22:47,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,2,Text,advancementZone,continue_button,34033.80000000005,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1675419873444,03/02/2023 10:24:33,1675419873808,1,03/02/2023 11:24:33,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox4,response_text_area,106242,,,De kans op long- en hartziektes neemt af,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1675419873835,03/02/2023 10:24:33,1675419873815,1,03/02/2023 11:24:33,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox3,response_text_area,106242,,,Het hart moet sneller pompen om het zuurstof in het bloed door het lichaam te pompen,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1675419873835,03/02/2023 10:24:33,1675419873816,1,03/02/2023 11:24:33,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox2,response_text_area,106242,,,Longen moeten sneller bewegen om genoeg zuurstof binnen te krijgen,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1675419873835,03/02/2023 10:24:33,1675419873817,1,03/02/2023 11:24:33,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox1,response_text_area,106242,,,Spieren hebben meer zuurstof nodig,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1675419873835,03/02/2023 10:24:33,1675419873818,1,03/02/2023 11:24:33,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,Zone1,continue_button,106242,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1675419876958,03/02/2023 10:24:36,1675419877340,1,03/02/2023 11:24:37,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,4,Feedback,Zone1,continue_button,3113.70000000007,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1675419881161,03/02/2023 10:24:41,1675419881562,1,03/02/2023 11:24:41,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,5,RestudyDecision,Selection1,response_dropdown,4216.497999999992,,,Nee,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1675419881241,03/02/2023 10:24:41,1675419881566,1,03/02/2023 11:24:41,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,5,RestudyDecision,script,force_advance,4216.497999999992,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1675419892251,03/02/2023 10:24:52,1675419892639,1,03/02/2023 11:24:52,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,6,JoL1,Four,response_button_text,11041.20000000007,,,4,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1675419893856,03/02/2023 10:24:53,1675419894244,1,03/02/2023 11:24:54,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,7,InstructieToets,advancementZone,continue_button,1586.7000000000698,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1675420080728,03/02/2023 10:28:00,1675420081042,1,03/02/2023 11:28:01,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,8,Test,buttonA,response_text_area,186746.19999999995,,,"Sporters moeten meer zuurstof binnen krijgen om hun spieren goed te laten werken.
Daarom moet het hart sneller de zuurstof in het bloed door het lichaam pompen en moeten de longen sneller ademen om meer zuurstof in het bloed te krijgen. Als resultaat hiervan worden de longen en het hart van de sporters sterker en hebben ze minder kans op hart- en longziektes.",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1675420080786,03/02/2023 10:28:00,1675420081048,1,03/02/2023 11:28:01,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,8,Test,buttonB,continue_button,186746.19999999995,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1675420081941,03/02/2023 10:28:01,1675420082314,1,03/02/2023 11:28:02,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,9,Klaar4Experiment,advancementZone,continue_button,1244.6999999999534,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1675420081999,03/02/2023 10:28:01,1675420082323,1,03/02/2023 11:28:02,89483,9,task-cobv,,26905944,BLIND,7991929,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,,,END TASK,,,,,351637,,,,,0,1,0,,,,,,,,,,
1,1675419783147,03/02/2023 10:23:03,1675419784558,1,03/02/2023 11:23:04,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1675419786034,03/02/2023 10:23:06,1675419787482,1,03/02/2023 11:23:07,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,1,Intro,Zone2,continue_button,2481.5999999999767,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1675419787031,03/02/2023 10:23:07,1675419788496,1,03/02/2023 11:23:08,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,2,Text,advancementZone,continue_button,981.0999999999767,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1675419852644,03/02/2023 10:24:12,1675419854108,1,03/02/2023 11:24:14,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox4,response_text_area,65551.09999999998,,,nu word ik kastoe dmv kossonutriton,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1675419853066,03/02/2023 10:24:13,1675419854111,1,03/02/2023 11:24:14,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox3,response_text_area,65551.09999999998,,,dus ga ik maar sporten,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1675419853066,03/02/2023 10:24:13,1675419854112,1,03/02/2023 11:24:14,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox2,response_text_area,65551.09999999998,,,nu kan ik hem helaas niet meer terugvinden,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1675419853066,03/02/2023 10:24:13,1675419854112,1,03/02/2023 11:24:14,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox1,response_text_area,65551.09999999998,,,ik heb per ongeluk de tekst doorgeklikt,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1675419853066,03/02/2023 10:24:13,1675419854113,1,03/02/2023 11:24:14,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,Zone1,continue_button,65551.09999999998,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1675419859267,03/02/2023 10:24:19,1675419860731,1,03/02/2023 11:24:20,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,4,Feedback,Zone1,continue_button,6227.200000000012,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1675419878173,03/02/2023 10:24:38,1675419879626,1,03/02/2023 11:24:39,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,5,RestudyDecision,Selection1,response_dropdown,18882.577999999994,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1675419878233,03/02/2023 10:24:38,1675419879629,1,03/02/2023 11:24:39,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,5,RestudyDecision,script,force_advance,18882.577999999994,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1675419879542,03/02/2023 10:24:39,1675419881008,1,03/02/2023 11:24:41,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,6,JoL1,Four,response_button_text,1345.7000000000698,,,4,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1675419884014,03/02/2023 10:24:44,1675419885478,1,03/02/2023 11:24:45,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,7,InstructieToets,advancementZone,continue_button,4454.79999999993,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1675420010129,03/02/2023 10:26:50,1675420011586,1,03/02/2023 11:26:51,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,8,Test,buttonA,response_text_area,126057.80000000005,,,"Sporters hebben een lagere kans op hart- en longziektes, omdat zij heel erg veel sporten en er op die manier veel bloedstroom plaatsvind waardoor de organen alle voeding die ze nodig hebben binnen krijgen. Dit is goed want dan is de kans op uitdroging en alles veel kleiner.
",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1675420010193,03/02/2023 10:26:50,1675420011589,1,03/02/2023 11:26:51,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,8,Test,buttonB,continue_button,126057.80000000005,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1675420012108,03/02/2023 10:26:52,1675420013562,1,03/02/2023 11:26:53,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,9,Klaar4Experiment,advancementZone,continue_button,1959.8000000000466,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1675420012200,03/02/2023 10:26:52,1675420013572,1,03/02/2023 11:26:53,89483,9,task-cobv,,26905984,BLIND,7991936,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,,,END TASK,,,,,229014,,,,,0,1,0,,,,,,,,,,
1,1675419808876,03/02/2023 10:23:28,1675419809085,1,03/02/2023 11:23:29,89483,9,task-cobv,,26906001,BLIND,7991949,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1675419815359,03/02/2023 10:23:35,1675419815582,1,03/02/2023 11:23:35,89483,9,task-cobv,,26906001,BLIND,7991949,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,1,Intro,Zone2,continue_button,6251.299999999988,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1675419844006,03/02/2023 10:24:04,1675419844263,1,03/02/2023 11:24:04,89483,9,task-cobv,,26906001,BLIND,7991949,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,2,Text,advancementZone,continue_button,28607.100000000035,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1675419899681,03/02/2023 10:24:59,1675419899930,1,03/02/2023 11:24:59,89483,9,task-cobv,,26906001,BLIND,7991949,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox4,response_text_area,55544.5,,,Sporten is gezond,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1675419900401,03/02/2023 10:25:00,1675419899936,1,03/02/2023 11:24:59,89483,9,task-cobv,,26906001,BLIND,7991949,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox3,response_text_area,55544.5,,,Longer moeten dieper adem halen,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1675419900401,03/02/2023 10:25:00,1675419899937,1,03/02/2023 11:24:59,89483,9,task-cobv,,26906001,BLIND,7991949,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox2,response_text_area,55544.5,,,Hartsslag wordt hoger,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1675419900401,03/02/2023 10:25:00,1675419899938,1,03/02/2023 11:24:59,89483,9,task-cobv,,26906001,BLIND,7991949,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox1,response_text_area,55544.5,,,Inspanning,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1675419900401,03/02/2023 10:25:00,1675419899939,1,03/02/2023 11:24:59,89483,9,task-cobv,,26906001,BLIND,7991949,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,Zone1,continue_button,55544.5,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1675419902418,03/02/2023 10:25:02,1675419902666,1,03/02/2023 11:25:02,89483,9,task-cobv,,26906001,BLIND,7991949,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 109.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,4,Feedback,Zone1,continue_button,2009,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
