Experiment Class_ID Participant_Private_ID Time_On_Task Condition Phase Trial Time_On_Trial Trial_Number Zone_Name Diagramming DiagramStudySS Correct_Points Element_Number Commission Word_Count
2 xCW 7759926 28.2166666666667 No-SSI 1 Botox 199 1 DiagBox2 "mensen gebruiken het om jonger te lijken" No_SSI 1 3 0 7
2 xCW 7759926 28.2166666666667 No-SSI 1 Botox 199 1 DiagBox1 ? No_SSI 0 NA 0 0
2 xCW 7759926 28.2166666666667 No-SSI 1 Suez 251 2 DiagBox2 "een oostenrijkse architect had een idee om het suezkanaal te graven" No_SSI 1 3 0 11
2 xCW 7759926 28.2166666666667 No-SSI 1 Suez 251 2 DiagBox3 "mensen hebben heel lang gegraven" No_SSI 1 4 0 5
2 xCW 7759926 28.2166666666667 No-SSI 1 Suez 251 2 DiagBox4 "in 1869 werd het suezkanaal geopend" No_SSI 0 4 1 6
2 xCW 7759926 28.2166666666667 No-SSI 1 Suez 251 2 DiagBox1 "de atlantische en de indische oceeaan zaten ver van elkaar" No_SSI 1 1 0 10
2 xCW 7759926 28.2166666666667 No-SSI 1 Muziek 192 3 DiagBox1 "veel stukken in het brein worden gebruikt" No_SSI 1 1 0 7
2 xCW 7759926 28.2166666666667 No-SSI 1 Muziek 192 3 DiagBox2 "kinderen van 12 halen een hogere iq test" No_SSI 1 4 0 8
2 xCW 7759926 28.2166666666667 No-SSI 1 Muziek 192 3 DiagBox3 "het kan helpen met wiskunde zoals breuken" No_SSI 1 2 0 7
2 xCW 7759926 28.2166666666667 No-SSI 1 Muziek 192 3 DiagBox4 "het kan helpen tegen alzheimer" No_SSI 0 3 1 5
2 xCW 7759926 28.2166666666667 No-SSI 2 Geld 164 4 DiagBox2 "dingen die je koopt houden je niet gelukkig" No_SSI 1 4 0 8
2 xCW 7759926 28.2166666666667 No-SSI 2 Geld 164 4 DiagBox3 ? No_SSI 0 NA 0 0
2 xCW 7759926 28.2166666666667 No-SSI 2 Geld 164 4 DiagBox4 ? No_SSI 0 NA 0 0
2 xCW 7759926 28.2166666666667 No-SSI 2 Geld 164 4 DiagBox1 "geld maakt niet gelukkig" No_SSI 0 NA 1 4
2 xCW 7759926 28.2166666666667 No-SSI 2 Metro 201 5 DiagBox1 "het afval erin wordt makkelijker" No_SSI 0 1 1 5
2 xCW 7759926 28.2166666666667 No-SSI 2 Metro 201 5 DiagBox3 "door dit wordt meer plankton aangemaakt" No_SSI 1 3 0 6
2 xCW 7759926 28.2166666666667 No-SSI 2 Metro 201 5 DiagBox4 "hierdoor worden meer zeepaardjes en baarsen aangetrokken" No_SSI 1 4 0 7
2 xCW 7759926 28.2166666666667 No-SSI 2 Metro 201 5 DiagBox2 ? No_SSI 0 NA 0 0
2 xCW 7759926 28.2166666666667 No-SSI 2 Beton 220 6 DiagBox2 ? No_SSI 0 NA 0 0
2 xCW 7759926 28.2166666666667 No-SSI 2 Beton 220 6 DiagBox3 "beton kan krimpen door centrale verwarming" No_SSI 2 1&3 0 6
2 xCW 7759926 28.2166666666667 No-SSI 2 Beton 220 6 DiagBox4 "dan kunnen liften vastkomen zitten" No_SSI 1 4 0 5
2 xCW 7759926 28.2166666666667 No-SSI 2 Beton 220 6 DiagBox1 "beton wordt gebruikt om gebouwen te maken" No_SSI 0 NA 1 7
2 xCW 7759930 28.85 No-SSI 1 Geld 177 1 DiagBox2 ? No_SSI 0 NA 0 0
2 xCW 7759930 28.85 No-SSI 1 Geld 177 1 DiagBox3 ? No_SSI 0 NA 0 0
2 xCW 7759930 28.85 No-SSI 1 Geld 177 1 DiagBox4 "als je veel geld hebt word je niet gelukkig" No_SSI 0 Given 1 9
2 xCW 7759930 28.85 No-SSI 1 Geld 177 1 DiagBox1 ? No_SSI 0 NA 0 0
2 xCW 7759930 28.85 No-SSI 1 Suez 303 2 DiagBox2 ? No_SSI 0 NA 0 0
2 xCW 7759930 28.85 No-SSI 1 Suez 303 2 DiagBox3 "oostenrijkse ingenieur en andere graven" No_SSI 1 4 0 5
2 xCW 7759930 28.85 No-SSI 1 Suez 303 2 DiagBox4 "suezkanaal in 18.6 ontstaan" No_SSI 0 4 1 5
2 xCW 7759930 28.85 No-SSI 1 Suez 303 2 DiagBox1 "suezkanaal beroemd voor wereldhandel" No_SSI 0 NA 1 4
2 xCW 7759930 28.85 No-SSI 1 Beton 155 3 DiagBox2 ? No_SSI 0 NA 0 0
2 xCW 7759930 28.85 No-SSI 1 Beton 155 3 DiagBox3 ? No_SSI 0 NA 0 0
2 xCW 7759930 28.85 No-SSI 1 Beton 155 3 DiagBox4 "?
" No_SSI 0 NA 0 0
2 xCW 7759930 28.85 No-SSI 1 Beton 155 3 DiagBox1 "sinds 1962 is een KOMO-certificaat nodig voor het bouwen met betonn" No_SSI 0 NA 1 12
2 xCW 7759930 28.85 No-SSI 2 Muziek 203 4 DiagBox1 ? No_SSI 0 NA 0 0
2 xCW 7759930 28.85 No-SSI 2 Muziek 203 4 DiagBox2 "hogere iq" No_SSI 1 4 0 2
2 xCW 7759930 28.85 No-SSI 2 Muziek 203 4 DiagBox3 "geen alzheimer" No_SSI 0 3 1 2
2 xCW 7759930 28.85 No-SSI 2 Muziek 203 4 DiagBox4 ? No_SSI 0 NA 0 0
2 xCW 7759930 28.85 No-SSI 2 Metro 41 6 DiagBox1 "minder wagens" No_SSI 0 1 1 2
2 xCW 7759930 28.85 No-SSI 2 Metro 41 6 DiagBox3 ? No_SSI 0 NA 0 0
2 xCW 7759930 28.85 No-SSI 2 Metro 41 6 DiagBox4 ? No_SSI 0 NA 0 0
2 xCW 7759930 28.85 No-SSI 2 Metro 41 6 DiagBox2 ? No_SSI 0 NA 0 0
2 xCW 7759932 22.6333333333333 SSI 1 Muziek 176 1 DiagBox1 "bespeelbare instrumenten zijn een voordeel" "Ingevuld maar onjuist" 0 NA 1 5
2 xCW 7759932 22.6333333333333 SSI 1 Muziek 176 1 DiagBox2 "je kan mensen helpen met muziek" Juist 0 NA 1 6
2 xCW 7759932 22.6333333333333 SSI 1 Muziek 176 1 DiagBox3 "je geheugen is beter met muziek" Juist 1 3 0 6
2 xCW 7759932 22.6333333333333 SSI 1 Muziek 176 1 DiagBox4 ? "Niet ingevuld" 0 NA 0 0
2 xCW 7759932 22.6333333333333 SSI 1 Beton 157 2 DiagBox2 ? "Niet ingevuld" 0 NA 0 0
2 xCW 7759932 22.6333333333333 SSI 1 Beton 157 2 DiagBox3 "beton krimpt" Juist 1 3 0 2
2 xCW 7759932 22.6333333333333 SSI 1 Beton 157 2 DiagBox4 "het wordt kleiner" "Ingevuld maar onjuist" 0 3 0 3
2 xCW 7759932 22.6333333333333 SSI 1 Beton 157 2 DiagBox1 "KOMO diploma" "Ingevuld maar onjuist" 0 NA 1 2
2 xCW 7759932 22.6333333333333 SSI 1 Geld 100 3 DiagBox2 ? "Niet ingevuld" 0 NA 0 0
2 xCW 7759932 22.6333333333333 SSI 1 Geld 100 3 DiagBox3 ? "Niet ingevuld" 0 NA 0 0
2 xCW 7759932 22.6333333333333 SSI 1 Geld 100 3 DiagBox4 "zijn niet meer bij familie" "Ingevuld maar onjuist" 0 NA 1 5
2 xCW 7759932 22.6333333333333 SSI 1 Geld 100 3 DiagBox1 ? "Niet ingevuld" 0 NA 0 0
2 xCW 7759932 22.6333333333333 SSI 2 Botox 189 4 DiagBox3 "behandeling 1-6 maanden" No_SSI 0 NA 1 4
2 xCW 7759932 22.6333333333333 SSI 2 Botox 189 4 DiagBox4 "ziet er jonger uit" No_SSI 1 3 0 4
2 xCW 7759932 22.6333333333333 SSI 2 Botox 189 4 DiagBox2 "wordt vaak gebruikt bij het gezicht" No_SSI 0 NA 1 6
2 xCW 7759932 22.6333333333333 SSI 2 Botox 189 4 DiagBox1 "botox is heel giftig" No_SSI 0 NA 1 4
2 xCW 7759932 22.6333333333333 SSI 2 Metro 104 5 DiagBox1 "3-4 km diep" No_SSI 0 NA 1 4
2 xCW 7759932 22.6333333333333 SSI 2 Metro 104 5 DiagBox3 ? No_SSI 0 NA 0 0
2 xCW 7759932 22.6333333333333 SSI 2 Metro 104 5 DiagBox4 ? No_SSI 0 NA 0 0
2 xCW 7759932 22.6333333333333 SSI 2 Metro 104 5 DiagBox2 "?
" No_SSI 0 NA 0 0
2 xCW 7759932 22.6333333333333 SSI 2 Suez 121 6 DiagBox2 "tussdn weggetje" No_SSI 1 1 0 2
2 xCW 7759932 22.6333333333333 SSI 2 Suez 121 6 DiagBox3 "suez kanaal" No_SSI 1 4 0 2
2 xCW 7759932 22.6333333333333 SSI 2 Suez 121 6 DiagBox4 "graven
" No_SSI 0 NA 1 1
2 xCW 7759932 22.6333333333333 SSI 2 Suez 121 6 DiagBox1 "1 grote oceaan" No_SSI 0 1 1 3
2 xCW 7759933 39.1 Diagramming-Only 1 Geld NA 1 DiagBox2 "mensen worden vaak even gelukig van rijkdom omdat dat hun aflijd van gevaren en problemen." No_SSI 1 2 0 15
2 xCW 7759933 39.1 Diagramming-Only 1 Geld NA 1 DiagBox3 "hier door raken mensen snel gewend aan luxe." No_SSI 1 3 0 8
2 xCW 7759933 39.1 Diagramming-Only 1 Geld NA 1 DiagBox4 ? No_SSI 0 NA 0 0
2 xCW 7759933 39.1 Diagramming-Only 1 Geld NA 1 DiagBox1 "geluk hangt af van of je in de maanschapij er bij hoort en niet om economishe welvaard." No_SSI 1 NA 0 17
2 xCW 7759933 39.1 Diagramming-Only 1 Beton NA 2 DiagBox2 "het beton droogt uit." No_SSI 1 2 0 4
2 xCW 7759933 39.1 Diagramming-Only 1 Beton NA 2 DiagBox3 "het gebouw krimpt." No_SSI 1 3 0 3
2 xCW 7759933 39.1 Diagramming-Only 1 Beton NA 2 DiagBox4 "liften komen klem tezitten." No_SSI 1 4 0 4
2 xCW 7759933 39.1 Diagramming-Only 1 Beton NA 2 DiagBox1 "er word centrale verwarming gebruikt in een betonnen gebouw." No_SSI 1 1 0 9
2 xCW 7759933 39.1 Diagramming-Only 1 Muziek NA 3 DiagBox1 "meer ontwikkeling in de hersenen." No_SSI 1 1 0 5
2 xCW 7759933 39.1 Diagramming-Only 1 Muziek NA 3 DiagBox2 "hoger scoren op IQ testen." No_SSI 1 4 0 5
2 xCW 7759933 39.1 Diagramming-Only 1 Muziek NA 3 DiagBox3 "beter oplossen van inzichts vragen." No_SSI 1 2 0 5
2 xCW 7759933 39.1 Diagramming-Only 1 Muziek NA 3 DiagBox4 "herinneringen terug halen." No_SSI 1 3 0 3
2 xCW 7759933 39.1 Diagramming-Only 2 Suez NA 4 DiagBox2 "een zweedse ingenieur ontworp het Suezkanaal." No_SSI 1 3 0 6
2 xCW 7759933 39.1 Diagramming-Only 2 Suez NA 4 DiagBox3 "Duizende arbijders hebben jarenkang het kanaal gegraven." No_SSI 1 4 0 7
2 xCW 7759933 39.1 Diagramming-Only 2 Suez NA 4 DiagBox4 "het Suezkanaal werd in 1869 geopent." No_SSI 0 4 1 6
2 xCW 7759933 39.1 Diagramming-Only 2 Suez NA 4 DiagBox1 "als je met de boot van Jeddah naar Rotterdam wilden gaan moest je helemaal om afrika heen." No_SSI 1 2 0 17
2 xCW 7759933 39.1 Diagramming-Only 2 Botox NA 5 DiagBox3 "hierdoor worden rimpels op het voorhoofd of rond ogen glad gestreken." No_SSI 1 2 0 11
2 xCW 7759933 39.1 Diagramming-Only 2 Botox NA 5 DiagBox4 "hierdoor kan iemands gezichts uitdrukking ongewenst veranderen." No_SSI 1 4 0 7
2 xCW 7759933 39.1 Diagramming-Only 2 Botox NA 5 DiagBox2 "het word nu veel gebruikt in de plastishe shirurgie." No_SSI 1 NA 0 9
2 xCW 7759933 39.1 Diagramming-Only 2 Botox NA 5 DiagBox1 "Hierdoor worden de spieren tijdenlijk verlamd." No_SSI 1 1 0 6
2 xCW 7759933 39.1 Diagramming-Only 2 Metro NA 6 DiagBox1 "de oude  wagons hoeven niet anders verwerkt te worden." No_SSI 1 1 0 9
2 xCW 7759933 39.1 Diagramming-Only 2 Metro NA 6 DiagBox3 "er komt meer plankton." No_SSI 1 3 0 4
2 xCW 7759933 39.1 Diagramming-Only 2 Metro NA 6 DiagBox4 "er worden meer vissen aangetrokken." No_SSI 1 4 0 5
2 xCW 7759933 39.1 Diagramming-Only 2 Metro NA 6 DiagBox2 "er word een kunstmatig rif aangelegd." No_SSI 1 2 0 6
2 xCW 7759935 30.0666666666667 Diagramming-Only 1 Metro NA 1 DiagBox1 "Zo'n 3 tot 4 kilometer diep en een laag reliëf." No_SSI 0 NA 1 11
2 xCW 7759935 30.0666666666667 Diagramming-Only 1 Metro NA 1 DiagBox3 ? No_SSI 0 NA 0 0
2 xCW 7759935 30.0666666666667 Diagramming-Only 1 Metro NA 1 DiagBox4 "Er ontstaan meer dieren in de zee, zeefauna's." No_SSI 1 4 0 9
2 xCW 7759935 30.0666666666667 Diagramming-Only 1 Metro NA 1 DiagBox2 2001.... No_SSI 0 NA 1 1
2 xCW 7759935 30.0666666666667 Diagramming-Only 1 Suez NA 2 DiagBox2 ? No_SSI 0 NA 0 0
2 xCW 7759935 30.0666666666667 Diagramming-Only 1 Suez NA 2 DiagBox3 "Door de aanleg van het suezkanaal kunnen handelsschepen sneller transporteren en goederen vervoeren." No_SSI 1 4 0 13
2 xCW 7759935 30.0666666666667 Diagramming-Only 1 Suez NA 2 DiagBox4 "De handelsroute tussen Jeddah en Rotterdam werd 40 procent korter. Het is en afstand van 6633 km ongeveer." No_SSI 0 Given 1 18
2 xCW 7759935 30.0666666666667 Diagramming-Only 1 Suez NA 2 DiagBox1 "Het suezkanaal is een kanaal dat wordt verbonden door de indische- en de middellandse zee." No_SSI 1 1 0 15
2 xCW 7759935 30.0666666666667 Diagramming-Only 1 Muziek NA 3 DiagBox1 "Door muziek moeten delen in de hersenen worden geactiveert." No_SSI 0 1 1 9
2 xCW 7759935 30.0666666666667 Diagramming-Only 1 Muziek NA 3 DiagBox2 "Zo leg je verbindingen met herrineringen." No_SSI 1 3 0 6
2 xCW 7759935 30.0666666666667 Diagramming-Only 1 Muziek NA 3 DiagBox3 "Mensen die een muziekinstrument bespelen of leren spelen kunnen bij." No_SSI 0 NA 1 10
2 xCW 7759935 30.0666666666667 Diagramming-Only 1 Muziek NA 3 DiagBox4 "Ook kunnen mensen zich nog gebeurtenissen herrineren van lang geleden. Er werd ook een test gedaan met een vrouw die alzeimer heeft,  om te kijken of ze nog een gebeurtenis weet die ze heeft gekoppeld aan een liedje." No_SSI 0 3 1 38
2 xCW 7759935 30.0666666666667 Diagramming-Only 2 Beton NA 4 DiagBox2 "Maar beton krimp." No_SSI 1 3 0 3
2 xCW 7759935 30.0666666666667 Diagramming-Only 2 Beton NA 4 DiagBox3 "Daarom moeten liften vaak kleiner gemaakt worden, anders blijf je vast zitten." No_SSI 1 4 0 12
2 xCW 7759935 30.0666666666667 Diagramming-Only 2 Beton NA 4 DiagBox4 "12 centimeter gekrompen. De heer niclas zegt dat er liftrenovatie nodig is." No_SSI 0 NA 1 12
2 xCW 7759935 30.0666666666667 Diagramming-Only 2 Beton NA 4 DiagBox1 "Er zijn steeds meer betonnen gebouwen" No_SSI 0 NA 1 6
2 xCW 7759935 30.0666666666667 Diagramming-Only 2 Botox NA 5 DiagBox3 "Door de botox laten mensen vaak rimpels weghalen en door dat we te halen kunnen mensen gezichtsuitdrukkingen vaak niet meer goed zien." No_SSI 2 2&4 0 22
2 xCW 7759935 30.0666666666667 Diagramming-Only 2 Botox NA 5 DiagBox4 "Behandeling tussen de 1 en 6 maanden en zo zien mensen er jonger uit." No_SSI 1 3 0 14
2 xCW 7759935 30.0666666666667 Diagramming-Only 2 Botox NA 5 DiagBox2 ? No_SSI 0 NA 0 0
2 xCW 7759935 30.0666666666667 Diagramming-Only 2 Botox NA 5 DiagBox1 "Je zenuwen worden strak gespannen, waardoor de huid jonger lijkt." No_SSI 1 3 0 10
2 xCW 7759935 30.0666666666667 Diagramming-Only 2 Geld NA 6 DiagBox2 ? No_SSI 0 NA 0 0
2 xCW 7759935 30.0666666666667 Diagramming-Only 2 Geld NA 6 DiagBox3 "Als je veel geld hebt dan heb je meestal alles al en dan wordt je niet snel meer gelukkig." No_SSI 1 3 0 19
2 xCW 7759935 30.0666666666667 Diagramming-Only 2 Geld NA 6 DiagBox4 "Een man had 300 miljoen euro ongeveer gewonnen en was toen niet gelukkig." No_SSI 0 NA 1 13
2 xCW 7759935 30.0666666666667 Diagramming-Only 2 Geld NA 6 DiagBox1 "Ons geluk hangt af van familie en vrienden en niet van welvaart." No_SSI 1 NA 0 12
2 xCW 7759936 37.1666666666667 Diagramming-Only 1 Suez NA 1 DiagBox2 "rond 1860 werd de kanaal gegraven door arbeidswerkers." No_SSI 0 4 1 8
2 xCW 7759936 37.1666666666667 Diagramming-Only 1 Suez NA 1 DiagBox3 "de kanaal werd geopent voor schepen." No_SSI 1 4 0 6
2 xCW 7759936 37.1666666666667 Diagramming-Only 1 Suez NA 1 DiagBox4 "de route is met 40% verkort, eerst rond de 10.000 zeemijl en nu ongeveer 6.000 zeemijl" No_SSI 0 Given 1 18
2 xCW 7759936 37.1666666666667 Diagramming-Only 1 Suez NA 1 DiagBox1 "het Suezkanaal is een van de belangrijkste kanalen." No_SSI 0 NA 1 8
2 xCW 7759936 37.1666666666667 Diagramming-Only 1 Metro NA 2 DiagBox1 "meer plankton en zeefauna." No_SSI 1 3&4 0 4
2 xCW 7759936 37.1666666666667 Diagramming-Only 1 Metro NA 2 DiagBox3 ? No_SSI 0 NA 0 0
2 xCW 7759936 37.1666666666667 Diagramming-Only 1 Metro NA 2 DiagBox4 "meer leven in de zee [bijv. makreel]" No_SSI 1 4 0 7
2 xCW 7759936 37.1666666666667 Diagramming-Only 1 Metro NA 2 DiagBox2 ? No_SSI 0 NA 0 0
2 xCW 7759936 37.1666666666667 Diagramming-Only 1 Botox NA 3 DiagBox3 "laat je jonger lijken" No_SSI 1 3 0 4
2 xCW 7759936 37.1666666666667 Diagramming-Only 1 Botox NA 3 DiagBox4 "kan je gezichtsuitdrukking ongewenst veranderen." No_SSI 1 4 0 5
2 xCW 7759936 37.1666666666667 Diagramming-Only 1 Botox NA 3 DiagBox2 "strenge controlen botox in Nederland." No_SSI 0 NA 1 5
2 xCW 7759936 37.1666666666667 Diagramming-Only 1 Botox NA 3 DiagBox1 "ongeluk in Amerika waardoor 28 mensen overlijden." No_SSI 0 NA 1 7
2 xCW 7759936 37.1666666666667 Diagramming-Only 2 Geld NA 4 DiagBox2 ? No_SSI 0 NA 0 0
2 xCW 7759936 37.1666666666667 Diagramming-Only 2 Geld NA 4 DiagBox3 "grote hoeveelheden maken alleen voor een korte tijd gelukkig." No_SSI 1 2 0 9
2 xCW 7759936 37.1666666666667 Diagramming-Only 2 Geld NA 4 DiagBox4 "amerikaan wint 300.000.000, maar na een periode niet meer gelukkig." No_SSI 1 4 0 12
2 xCW 7759936 37.1666666666667 Diagramming-Only 2 Geld NA 4 DiagBox1 "onderzoek of geld gelukkig maakt." No_SSI 0 NA 1 5
2 xCW 7759936 37.1666666666667 Diagramming-Only 2 Beton NA 5 DiagBox2 "in Nederland moet beton een KOMO certificaat hebben om te mogen gebruiken." No_SSI 0 NA 1 12
2 xCW 7759936 37.1666666666667 Diagramming-Only 2 Beton NA 5 DiagBox3 "een gebouw is 12 cm gekrompen door betonnen panelen." No_SSI 1 3 0 9
2 xCW 7759936 37.1666666666667 Diagramming-Only 2 Beton NA 5 DiagBox4 "de liften moeten kleiner en smaller." No_SSI 1 4 0 6
2 xCW 7759936 37.1666666666667 Diagramming-Only 2 Beton NA 5 DiagBox1 "beton wordt veel gebruikt in de bouw." No_SSI 0 NA 1 7
2 xCW 7759936 37.1666666666667 Diagramming-Only 2 Muziek NA 6 DiagBox1 "het maakt je slimmer." No_SSI 1 4 0 4
2 xCW 7759936 37.1666666666667 Diagramming-Only 2 Muziek NA 6 DiagBox2 "kinderen die muziek spelen scoorde hoger op een iq test." No_SSI 0 4 1 10
2 xCW 7759936 37.1666666666667 Diagramming-Only 2 Muziek NA 6 DiagBox3 "helpt met wiskunde zoals breuken." No_SSI 1 2 0 5
2 xCW 7759936 37.1666666666667 Diagramming-Only 2 Muziek NA 6 DiagBox4 "vrouw met alzheimers herinnerde oude muziekstukken die ze gespeeld heeft." No_SSI 1 3 0 10
2 7u9 7760173 29.95 SSI 1 Metro 265 1 DiagBox1 "Worden ookwel redbirds genoemd." "Ingevuld maar onjuist" 0 NA 1 4
2 7u9 7760173 29.95 SSI 1 Metro 265 1 DiagBox3 "De natuur is  daar 400x meer geworden." Juist 0 NA 1 7
2 7u9 7760173 29.95 SSI 1 Metro 265 1 DiagBox4 ? "Niet ingevuld" 0 NA 0 0
2 7u9 7760173 29.95 SSI 1 Metro 265 1 DiagBox2 "Nieuw kunstmatig rif." Juist 1 2 0 3
2 7u9 7760173 29.95 SSI 1 Geld 239 2 DiagBox2 ? "Niet ingevuld" 0 NA 0 0
2 7u9 7760173 29.95 SSI 1 Geld 239 2 DiagBox3 "Mensen worden tijdelijk blij van geld en alcohol." "Ingevuld maar onjuist" 1 2 0 8
2 7u9 7760173 29.95 SSI 1 Geld 239 2 DiagBox4 "Rijke mensen zijn gewend aan rijkdom." "Ingevuld maar onjuist" 1 3 0 6
2 7u9 7760173 29.95 SSI 1 Geld 239 2 DiagBox1 "Geluk komt van familie." "Ingevuld maar onjuist" 1 NA 0 4
2 7u9 7760173 29.95 SSI 1 Suez 206 3 DiagBox2 ? "Niet ingevuld" 0 NA 0 0
2 7u9 7760173 29.95 SSI 1 Suez 206 3 DiagBox3 "Handel was belangerijk." "Ingevuld maar onjuist" 0 NA 1 3
2 7u9 7760173 29.95 SSI 1 Suez 206 3 DiagBox4 "Mensen hebben een tunnel gemaakt om handel sneller te maken." Juist 0 NA 1 10
2 7u9 7760173 29.95 SSI 1 Suez 206 3 DiagBox1 "Er was handel tussen Jeddah en Rotterdam." "Ingevuld maar onjuist" 0 NA 1 7
2 7u9 7760173 29.95 SSI 2 Beton 119 4 DiagBox2 "Rekkening houden met centrale verwarming." No_SSI 1 1 0 5
2 7u9 7760173 29.95 SSI 2 Beton 119 4 DiagBox3 "Beton kripmt als het warmer is." No_SSI 1 1&3 0 6
2 7u9 7760173 29.95 SSI 2 Beton 119 4 DiagBox4 "Het gebouw was gekrompen." No_SSI 1 3 0 4
2 7u9 7760173 29.95 SSI 2 Beton 119 4 DiagBox1 "Bouwen met beton." No_SSI 0 NA 1 3
2 7u9 7760173 29.95 SSI 2 Botox 153 5 DiagBox3 "Ongewenste uitdrukkingen veranderen." No_SSI 1 4 0 3
2 7u9 7760173 29.95 SSI 2 Botox 153 5 DiagBox4 ? No_SSI 0 NA 0 0
2 7u9 7760173 29.95 SSI 2 Botox 153 5 DiagBox2 "Kan rimpels verwijderen" No_SSI 1 2 0 3
2 7u9 7760173 29.95 SSI 2 Botox 153 5 DiagBox1 "De spieren werken niet meer." No_SSI 1 1 0 5
2 7u9 7760173 29.95 SSI 2 Muziek 194 6 DiagBox1 "Maakt conecties in je brein. Dit maakt je slimmer." No_SSI 1 1&4 0 9
2 7u9 7760173 29.95 SSI 2 Muziek 194 6 DiagBox2 "Je kan wiskunde zoals breuken sneller oplossen." No_SSI 1 2 0 7
2 7u9 7760173 29.95 SSI 2 Muziek 194 6 DiagBox3 "Mensen met zieketes die er voor zorgen dat je dingen snel vergeet kunnen worden geholpen met muziek." No_SSI 1 3 0 17
2 7u9 7760173 29.95 SSI 2 Muziek 194 6 DiagBox4 "Je scored hoger op IQ testen." No_SSI 1 4 0 6
2 7u9 7760177 18.7333333333333 SSI 1 Beton 166 1 DiagBox2 "kan het opwarmen door centrale verwarming" Juist 1 1 0 6
2 7u9 7760177 18.7333333333333 SSI 1 Beton 166 1 DiagBox3 "als het beton warm wordt gaat het krimpen" Juist 2 2&3 0 8
2 7u9 7760177 18.7333333333333 SSI 1 Beton 166 1 DiagBox4 "hierdoor wordt de liftschacht te klein" Juist 1 4 0 6
2 7u9 7760177 18.7333333333333 SSI 1 Beton 166 1 DiagBox1 "door een gebouw van beton te maken" "Ingevuld maar onjuist" 0 NA 1 7
2 7u9 7760177 18.7333333333333 SSI 1 Geld 110 2 DiagBox2 "wennen ze vaak te snel aan alle luxe" "Ingevuld maar onjuist" 1 3 0 8
2 7u9 7760177 18.7333333333333 SSI 1 Geld 110 2 DiagBox3 "maar zijn er te veel mensen die iets van het geld willen" "Ingevuld maar onjuist" 0 NA 1 12
2 7u9 7760177 18.7333333333333 SSI 1 Geld 110 2 DiagBox4 "door het vele geld weten ze niet meer wat ze willen" "Ingevuld maar onjuist" 0 4 1 11
2 7u9 7760177 18.7333333333333 SSI 1 Geld 110 2 DiagBox1 "als loterijwinnaars een grote prijs winnen" Juist 1 NA 0 6
2 7u9 7760177 18.7333333333333 SSI 1 Metro 142 3 DiagBox1 "het afval hoeft niet meer worden verwerkt" Juist 1 1 0 7
2 7u9 7760177 18.7333333333333 SSI 1 Metro 142 3 DiagBox3 "er gaan meer plankton en vissen leven" Juist 1 3&4 0 7
2 7u9 7760177 18.7333333333333 SSI 1 Metro 142 3 DiagBox4 "het aantal van die vissen is geviervoudigd" "Ingevuld maar onjuist" 1 4 0 7
2 7u9 7760177 18.7333333333333 SSI 1 Metro 142 3 DiagBox2 "er is nu ruimte voor zeedieren" Juist 1 2 0 6
2 7u9 7760177 18.7333333333333 SSI 2 Botox 149 4 DiagBox3 "je gezichtsuitdrukking kan ongewents veranderen" No_SSI 1 4 0 5
2 7u9 7760177 18.7333333333333 SSI 2 Botox 149 4 DiagBox4 "je ziet er jonger uit" No_SSI 1 3 0 5
2 7u9 7760177 18.7333333333333 SSI 2 Botox 149 4 DiagBox2 "de huid wordt gladgestreken" No_SSI 1 2 0 4
2 7u9 7760177 18.7333333333333 SSI 2 Botox 149 4 DiagBox1 "hierdoor is het handig voor mensen die vaak met hun ogen knippperen" No_SSI 1 1 0 12
2 7u9 7760177 18.7333333333333 SSI 2 Muziek 148 5 DiagBox1 "heeft veel voordelen en het  ontwikkeld verschillende delen van het brein" No_SSI 1 1 0 11
2 7u9 7760177 18.7333333333333 SSI 2 Muziek 148 5 DiagBox2 "je hebt gemiddeld een hoger IQ als je een muziekinstrumetn bespeeld" No_SSI 1 4 0 11
2 7u9 7760177 18.7333333333333 SSI 2 Muziek 148 5 DiagBox3 "het helpt bij wiskunde bijv. breuken" No_SSI 1 2 0 6
2 7u9 7760177 18.7333333333333 SSI 2 Muziek 148 5 DiagBox4 "het helpt mensen met alzheimer dingen  te herinneren" No_SSI 1 3 0 8
2 7u9 7760180 26.1666666666667 Diagramming-Only 1 Botox NA 1 DiagBox3 "Je kan er jonger door uitzien" No_SSI 1 3 0 6
2 7u9 7760180 26.1666666666667 Diagramming-Only 1 Botox NA 1 DiagBox4 "Je gezicht kan ongewenst veranderen" No_SSI 1 4 0 5
2 7u9 7760180 26.1666666666667 Diagramming-Only 1 Botox NA 1 DiagBox2 ? No_SSI 0 NA 0 0
2 7u9 7760180 26.1666666666667 Diagramming-Only 1 Botox NA 1 DiagBox1 ? No_SSI 0 NA 0 0
2 7u9 7760180 26.1666666666667 Diagramming-Only 1 Suez NA 2 DiagBox2 "Je moest om Afrika heen varen om er te komen" No_SSI 1 2 0 10
2 7u9 7760180 26.1666666666667 Diagramming-Only 1 Suez NA 2 DiagBox3 "Er werd een kanaal gegraven om de 2 oceanen te verbinden" No_SSI 1 4 0 11
2 7u9 7760180 26.1666666666667 Diagramming-Only 1 Suez NA 2 DiagBox4 "Jarenlang hebben arbeiders het kanaal gegraven" No_SSI 0 4 1 6
