Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,TextTypes,TestTextArea
1,1655287582230,15/06/2022 10:06:22,1655287581996,2,15/06/2022 12:06:21,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1655287586859,15/06/2022 10:06:26,1655287586671,2,15/06/2022 12:06:26,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,1,Intro,Zone2,continue_button,4373.5,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1655287643544,15/06/2022 10:07:23,1655287643382,2,15/06/2022 12:07:23,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,2,Text,advancementZone,continue_button,56695.40000000002,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1655287797974,15/06/2022 10:09:57,1655287797888,2,15/06/2022 12:09:57,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox4,response_text_area,154478.8,,,als je hart en longen sterker zijn heb je minder kans op ziektes,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1655287798203,15/06/2022 10:09:58,1655287797890,2,15/06/2022 12:09:57,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox3,response_text_area,154478.8,,,als je sport ga je sneller ademen waardoor je longen harder moeten werken,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1655287798203,15/06/2022 10:09:58,1655287797891,2,15/06/2022 12:09:57,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox2,response_text_area,154478.8,,,tijdens sporten gaat je hart sneller kloppen en moet je hart dus harder werken,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1655287798203,15/06/2022 10:09:58,1655287797891,2,15/06/2022 12:09:57,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox1,response_text_area,154478.8,,,sporten is gezond,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1655287798203,15/06/2022 10:09:58,1655287797892,2,15/06/2022 12:09:57,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,Zone1,continue_button,154478.8,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1655287816491,15/06/2022 10:10:16,1655287816430,2,15/06/2022 12:10:16,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,4,Feedback,Zone1,continue_button,18320.5,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1655287829868,15/06/2022 10:10:29,1655287829809,2,15/06/2022 12:10:29,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,Selection1,response_dropdown,13358.368999999977,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1655287829918,15/06/2022 10:10:29,1655287829813,2,15/06/2022 12:10:29,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,script,force_advance,13358.368999999977,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1655287832245,15/06/2022 10:10:32,1655287832189,2,15/06/2022 12:10:32,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,6,JoL1,Three,response_button_text,2361.9000000000233,,,3,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1655287836599,15/06/2022 10:10:36,1655287836532,2,15/06/2022 12:10:36,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,7,InstructieToets,advancementZone,continue_button,4333.400000000023,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1655287996254,15/06/2022 10:13:16,1655287996221,2,15/06/2022 12:13:16,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonA,response_text_area,159677,,,"tijdens het sporten gaat je hart sneller kloppen en ga je sneller ademen.
doordat je hart sneller klopt moet je hart harder werken.
doordat je sneller ademt moeten je longen harder werken.
als je longen en je hart harder moeten werken worden ze sterker waardoor je een lagere kans op hart- en longziektes hebt.",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1655287996306,15/06/2022 10:13:16,1655287996223,2,15/06/2022 12:13:16,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonB,continue_button,159677,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1655287999221,15/06/2022 10:13:19,1655287999249,2,15/06/2022 12:13:19,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,3016.8000000000466,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1655287999283,15/06/2022 10:13:19,1655287999253,2,15/06/2022 12:13:19,86110,10,task-as4t,,22493804,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,END TASK,,,,,417258,,,,,0,1,0,,,,,,,,,,
1,1655287603006,15/06/2022 10:06:43,1655287601985,2,15/06/2022 12:06:41,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1655287607992,15/06/2022 10:06:47,1655287606996,2,15/06/2022 12:06:46,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,1,Intro,Zone2,continue_button,4772.599999999977,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1655287667451,15/06/2022 10:07:47,1655287666458,2,15/06/2022 12:07:46,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,2,Text,advancementZone,continue_button,59448.20000000001,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1655287760801,15/06/2022 10:09:20,1655287759794,2,15/06/2022 12:09:19,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox4,response_text_area,93309.29999999999,,,lager risico op longziektes,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1655287761021,15/06/2022 10:09:21,1655287759796,2,15/06/2022 12:09:19,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox3,response_text_area,93309.29999999999,,,we gaan sneller ademen,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1655287761021,15/06/2022 10:09:21,1655287759796,2,15/06/2022 12:09:19,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox2,response_text_area,93309.29999999999,,,Spieren hebben meer zuurstof nodig,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1655287761021,15/06/2022 10:09:21,1655287759797,2,15/06/2022 12:09:19,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox1,response_text_area,93309.29999999999,,,we sporten,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1655287761021,15/06/2022 10:09:21,1655287759797,2,15/06/2022 12:09:19,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,Zone1,continue_button,93309.29999999999,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1655287781572,15/06/2022 10:09:41,1655287780573,2,15/06/2022 12:09:40,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,4,Feedback,Zone1,continue_button,20542.600000000035,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1655287787760,15/06/2022 10:09:47,1655287786771,2,15/06/2022 12:09:46,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,Selection1,response_dropdown,6182.9220000000205,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1655287787810,15/06/2022 10:09:47,1655287786773,2,15/06/2022 12:09:46,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,script,force_advance,6182.9220000000205,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1655287793642,15/06/2022 10:09:53,1655287792665,2,15/06/2022 12:09:52,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,6,JoL1,Two,response_button_text,5879.199999999953,,,2,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1655287795499,15/06/2022 10:09:55,1655287794503,2,15/06/2022 12:09:54,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,7,InstructieToets,advancementZone,continue_button,1829.5,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1655287844443,15/06/2022 10:10:44,1655287843461,2,15/06/2022 12:10:43,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonA,response_text_area,48947.80000000005,,,"spieren hebben meer zuurstof nodig
het hart moet sneller kloppen
we gaan sneller ademen
longen worden sterker
minder risico op longziektes",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1655287844501,15/06/2022 10:10:44,1655287843462,2,15/06/2022 12:10:43,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonB,continue_button,48947.80000000005,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1655287846924,15/06/2022 10:10:46,1655287845929,2,15/06/2022 12:10:45,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,2458.70000000007,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1655287846988,15/06/2022 10:10:46,1655287845933,2,15/06/2022 12:10:45,86110,10,task-as4t,,22493809,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,END TASK,,,,,243949,,,,,0,1,0,,,,,,,,,,
1,1655287606399,15/06/2022 10:06:46,1655287605484,2,15/06/2022 12:06:45,86110,10,task-as4t,,22493810,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1655287609618,15/06/2022 10:06:49,1655287608762,2,15/06/2022 12:06:48,86110,10,task-as4t,,22493810,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,1,Intro,Zone2,continue_button,3086.899999999965,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1655287665854,15/06/2022 10:07:45,1655287665022,2,15/06/2022 12:07:45,86110,10,task-as4t,,22493810,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,2,Text,advancementZone,continue_button,56244.19999999995,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1655287702717,15/06/2022 10:08:22,1655287701904,2,15/06/2022 12:08:21,86110,10,task-as4t,,22493810,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox4,response_text_area,36854.40000000002,,,?,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1655287702935,15/06/2022 10:08:22,1655287701906,2,15/06/2022 12:08:21,86110,10,task-as4t,,22493810,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox3,response_text_area,36854.40000000002,,,geen zuurstof ,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1655287702935,15/06/2022 10:08:22,1655287701906,2,15/06/2022 12:08:21,86110,10,task-as4t,,22493810,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox2,response_text_area,36854.40000000002,,,sporten is gezond,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1655287702935,15/06/2022 10:08:22,1655287701906,2,15/06/2022 12:08:21,86110,10,task-as4t,,22493810,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox1,response_text_area,36854.40000000002,,,geen tijd om te aporten,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1655287702935,15/06/2022 10:08:22,1655287701906,2,15/06/2022 12:08:21,86110,10,task-as4t,,22493810,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,Zone1,continue_button,36854.40000000002,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1655287712630,15/06/2022 10:08:32,1655287711832,2,15/06/2022 12:08:31,86110,10,task-as4t,,22493810,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,4,Feedback,Zone1,continue_button,9715.099999999977,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1655287716749,15/06/2022 10:08:36,1655287715937,2,15/06/2022 12:08:35,86110,10,task-as4t,,22493810,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,Selection1,response_dropdown,4101.770000000004,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1655287716814,15/06/2022 10:08:36,1655287715940,2,15/06/2022 12:08:35,86110,10,task-as4t,,22493810,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,script,force_advance,4101.770000000004,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1655287719558,15/06/2022 10:08:39,1655287718765,2,15/06/2022 12:08:38,86110,10,task-as4t,,22493810,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,6,JoL1,One,response_button_text,2809.7999999999884,,,1,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1655287721664,15/06/2022 10:08:41,1655287720859,2,15/06/2022 12:08:40,86110,10,task-as4t,,22493810,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,7,InstructieToets,advancementZone,continue_button,2085.3000000000466,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1655287764637,15/06/2022 10:09:24,1655287763867,2,15/06/2022 12:09:23,86110,10,task-as4t,,22493810,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonA,response_text_area,42998.30000000005,,,"sporten is gezond
weinig mensen sporten
je hebt zuurstof in je bloed nodig 
je hart gaat sneller kloppen als je gaat sporten",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1655287764709,15/06/2022 10:09:24,1655287763869,2,15/06/2022 12:09:23,86110,10,task-as4t,,22493810,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonB,continue_button,42998.30000000005,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
