Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea
66,1655121676747,13/06/2022 12:01:16,1655121676075,2,13/06/2022 14:01:16,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,28,1,1,Diagramming,DiagBox1,response_text_area,285848.3000000003,,,zorgt voor opvulling in de huid,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
67,1655121676747,13/06/2022 12:01:16,1655121676075,2,13/06/2022 14:01:16,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,28,1,1,Diagramming,Zone1,continue_button,285848.3000000003,,,,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
68,1655121745170,13/06/2022 12:02:25,1655121744596,2,13/06/2022 14:02:24,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,6,1,1,Diagramming,DiagBox1,response_text_area,68464.19999999972,,,zorgt ervoor dat je veel dingen herinnnert,,0,1,0,,,,,2,MuziekDiagramCompletion,,5,,,
69,1655121745224,13/06/2022 12:02:25,1655121744598,2,13/06/2022 14:02:24,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,6,1,1,Diagramming,DiagBox2,response_text_area,68464.19999999972,,,hoger iQ,,0,1,0,,,,,2,MuziekDiagramCompletion,,5,,,
70,1655121745224,13/06/2022 12:02:25,1655121744599,2,13/06/2022 14:02:24,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,6,1,1,Diagramming,DiagBox3,response_text_area,68464.19999999972,,,herinneringen komen vrij ,,0,1,0,,,,,2,MuziekDiagramCompletion,,5,,,
71,1655121745224,13/06/2022 12:02:25,1655121744599,2,13/06/2022 14:02:24,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,6,1,1,Diagramming,DiagBox4,response_text_area,68464.19999999972,,,?,,0,1,0,,,,,2,MuziekDiagramCompletion,,5,,,
72,1655121745224,13/06/2022 12:02:25,1655121744599,2,13/06/2022 14:02:24,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,6,1,1,Diagramming,Zone1,continue_button,68464.19999999972,,,,,0,1,0,,,,,2,MuziekDiagramCompletion,,5,,,
73,1655121746121,13/06/2022 12:02:26,1655121745550,2,13/06/2022 14:02:25,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,30,2,1,IntroDiagramStudy,NextButton,continue_button,924.4000000003725,,,,,0,1,0,,,,,,IntroDiagramStudy,,,,,
74,1655121788607,13/06/2022 12:03:08,1655121788028,2,13/06/2022 14:03:08,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,32,1,1,DiagramStudy,Zone1,continue_button,42281,,,,,0,1,0,,,,,6,GeldDiagramStudy,,,,,
75,1655121803041,13/06/2022 12:03:23,1655121802467,2,13/06/2022 14:03:22,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,33,1,1,DiagramStudy,Zone1,continue_button,14231.799999999814,,,,,0,1,0,,,,,6,BotoxDiagramStudy,,,,,
76,1655121815295,13/06/2022 12:03:35,1655121814718,2,13/06/2022 14:03:34,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,31,1,1,DiagramStudy,Zone1,continue_button,12088.899999999907,,,,,0,1,0,,,,,6,MuziekDiagramStudy,,,,,
77,1655121817106,13/06/2022 12:03:37,1655121816511,2,13/06/2022 14:03:36,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,34,2,1,IntroJoLandRestudy,NextButton,continue_button,1775.8000000002794,,,,,0,1,0,,,,,,IntroJoLandRestudy,,,,,
78,1655121829051,13/06/2022 12:03:49,1655121828471,2,13/06/2022 14:03:48,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,35,1,1,RestudyDecisionBlock2,Selection4,response_dropdown,11948.459999999963,,,Ja,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
79,1655121829112,13/06/2022 12:03:49,1655121828472,2,13/06/2022 14:03:48,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,35,1,1,RestudyDecisionBlock2,Selection5,response_dropdown,11948.459999999963,,,Ja,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
80,1655121829112,13/06/2022 12:03:49,1655121828473,2,13/06/2022 14:03:48,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,35,1,1,RestudyDecisionBlock2,Selection6,response_dropdown,11948.459999999963,,,Nee,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
81,1655121829112,13/06/2022 12:03:49,1655121828473,2,13/06/2022 14:03:48,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,35,1,1,RestudyDecisionBlock2,script,force_advance,11948.459999999963,,,,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
82,1655121831557,13/06/2022 12:03:51,1655121830980,2,13/06/2022 14:03:50,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,37,1,1,JoL,Three,response_button_text,2487.5,,,3,1,0,1,0,,,,,4,GeldJoL,,,,,
83,1655121832996,13/06/2022 12:03:52,1655121832419,2,13/06/2022 14:03:52,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,16,1,1,JoL,Three,response_button_text,1419.5,,,3,1,0,1,0,,,,,4,BotoxJoL,,,,,
84,1655121834259,13/06/2022 12:03:54,1655121833680,2,13/06/2022 14:03:53,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,17,1,1,JoL,Two,response_button_text,1242.7999999998137,,,2,1,0,1,0,,,,,4,MuziekJoL,,,,,
85,1655121839528,13/06/2022 12:03:59,1655121838707,2,13/06/2022 14:03:58,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,39,2,1,IntroTests,NextButton,continue_button,5014.799999999814,,,,,0,1,0,,,,,,IntroTests,,,,,
86,1655121960131,13/06/2022 12:06:00,1655121959521,2,13/06/2022 14:05:59,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,19,1,1,Test,buttonA,response_text_area,120787.20000000019,,,"Mensen zijn te veel bezig met gevaren
?
?
Mensen blijven niet lang gelukkig",,0,1,0,,,,,5,GeldTest,,,,,8
87,1655121960207,13/06/2022 12:06:00,1655121959523,2,13/06/2022 14:05:59,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,19,1,1,Test,buttonB,continue_button,120787.20000000019,,,,,0,1,0,,,,,5,GeldTest,,,,,8
88,1655122035527,13/06/2022 12:07:15,1655122034951,2,13/06/2022 14:07:14,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,21,1,1,Test,buttonA,response_text_area,75412.80000000075,,,"De spieren ontspannen
verhelpt de rimpels rond je ogen
krijgt er een strakker gezicht van
mensen lijken jonger",,0,1,0,,,,,5,BotoxTest,,,,,8
89,1655122035597,13/06/2022 12:07:15,1655122034953,2,13/06/2022 14:07:14,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,21,1,1,Test,buttonB,continue_button,75412.80000000075,,,,,0,1,0,,,,,5,BotoxTest,,,,,8
90,1655122103664,13/06/2022 12:08:23,1655122103074,2,13/06/2022 14:08:23,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,20,1,1,Test,buttonA,response_text_area,68111,,,"?
Beter in wiskunde
door muziek komen herinneringen naar boven
hoger iQ",,0,1,0,,,,,5,MuziekTest,,,,,8
91,1655122103725,13/06/2022 12:08:23,1655122103077,2,13/06/2022 14:08:23,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,20,1,1,Test,buttonB,continue_button,68111,,,,,0,1,0,,,,,5,MuziekTest,,,,,8
92,1655122105273,13/06/2022 12:08:25,1655122104698,2,13/06/2022 14:08:24,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,43,1,1,End,ContinueButton,continue_button,1612.2000000001863,,,,,0,1,0,,,,,,EndDisplay,,,,,
93,1655122105345,13/06/2022 12:08:25,1655122104703,2,13/06/2022 14:08:24,86110,10,task-kgro,,22442221,BLIND,6613780,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,,,END TASK,,,,,2375449,,,,,0,1,0,,,,,,,,,,,
1,1655119643359,13/06/2022 11:27:23,1655119642385,2,13/06/2022 13:27:22,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1655119677377,13/06/2022 11:27:57,1655119676431,2,13/06/2022 13:27:56,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,1,1,1,Intro3Texts,NextButton,continue_button,33969.69999999995,,,,,0,1,0,,,,,,IntroTexts,,,,,
3,1655119809028,13/06/2022 11:30:09,1655119808167,2,13/06/2022 13:30:08,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,3,1,1,Text,advancementZone,continue_button,131716.30000000005,,,,,0,1,0,,,,,1,BetonText,,,,,
4,1655120024038,13/06/2022 11:33:44,1655120023205,2,13/06/2022 13:33:43,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,23,1,1,Text,advancementZone,continue_button,215007.30000000005,,,,,0,1,0,,,,,1,SuezText,,,,,
5,1655120169209,13/06/2022 11:36:09,1655120168468,2,13/06/2022 13:36:08,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,4,1,1,Text,advancementZone,continue_button,145226.2000000002,,,,,0,1,0,,,,,1,MuziekText,,,,,
6,1655120183773,13/06/2022 11:36:23,1655120183102,2,13/06/2022 13:36:23,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,5,1,1,IntroDiagramCompletion,NextButton,continue_button,14595.899999999907,,,,,0,1,0,,,,,,IntroDiagramCompletions,,,,,
7,1655120283414,13/06/2022 11:38:03,1655120282721,2,13/06/2022 13:38:02,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,6,1,1,Diagramming,DiagBox2,response_text_area,99565.80000000005,,,centrale verwarming is niet op gelet,,0,1,0,,,,,2,BetonDiagramCompletion,,5,,,
8,1655120283471,13/06/2022 11:38:03,1655120282723,2,13/06/2022 13:38:02,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,6,1,1,Diagramming,DiagBox3,response_text_area,99565.80000000005,,,beton droogt uit en krimpt,,0,1,0,,,,,2,BetonDiagramCompletion,,5,,,
9,1655120283471,13/06/2022 11:38:03,1655120282723,2,13/06/2022 13:38:02,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,6,1,1,Diagramming,DiagBox4,response_text_area,99565.80000000005,,,gebouw word kleiner en de lift niet,,0,1,0,,,,,2,BetonDiagramCompletion,,5,,,
10,1655120283471,13/06/2022 11:38:03,1655120282724,2,13/06/2022 13:38:02,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,6,1,1,Diagramming,DiagBox1,response_text_area,99565.80000000005,,,gebouw van beton word gemaakt,,0,1,0,,,,,2,BetonDiagramCompletion,,5,,,
11,1655120283471,13/06/2022 11:38:03,1655120282724,2,13/06/2022 13:38:02,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,6,1,1,Diagramming,Zone1,continue_button,99565.80000000005,,,,,0,1,0,,,,,2,BetonDiagramCompletion,,5,,,
12,1655120307085,13/06/2022 11:38:27,1655120306475,2,13/06/2022 13:38:26,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,7,1,1,Diagramming,DiagBox2,response_text_area,23715.899999999907,,,?,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
13,1655120307184,13/06/2022 11:38:27,1655120306477,2,13/06/2022 13:38:26,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,7,1,1,Diagramming,DiagBox3,response_text_area,23715.899999999907,,,?,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
14,1655120307184,13/06/2022 11:38:27,1655120306477,2,13/06/2022 13:38:26,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,7,1,1,Diagramming,DiagBox4,response_text_area,23715.899999999907,,,?,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
15,1655120307184,13/06/2022 11:38:27,1655120306477,2,13/06/2022 13:38:26,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,7,1,1,Diagramming,DiagBox1,response_text_area,23715.899999999907,,,?,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
16,1655120307184,13/06/2022 11:38:27,1655120306478,2,13/06/2022 13:38:26,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,7,1,1,Diagramming,Zone1,continue_button,23715.899999999907,,,,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
17,1655120420550,13/06/2022 11:40:20,1655120419992,2,13/06/2022 13:40:19,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,8,1,1,Diagramming,DiagBox1,response_text_area,113444.30000000005,,,als je iets hoort blijf je het onthouden,,0,1,0,,,,,2,MuziekDiagramCompletion,,5,,,
18,1655120420629,13/06/2022 11:40:20,1655120419994,2,13/06/2022 13:40:19,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,8,1,1,Diagramming,DiagBox2,response_text_area,113444.30000000005,,,helpt herinneren,,0,1,0,,,,,2,MuziekDiagramCompletion,,5,,,
19,1655120420629,13/06/2022 11:40:20,1655120419994,2,13/06/2022 13:40:19,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,8,1,1,Diagramming,DiagBox3,response_text_area,113444.30000000005,,,slimmer met wiskunde,,0,1,0,,,,,2,MuziekDiagramCompletion,,5,,,
