Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,TextTypes,ShowProgressBar
2,1655287616293,15/06/2022 10:06:56,1655287614448,2,15/06/2022 12:06:54,86110,10,task-qcms,,22493749,BLIND,6626643,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,185576.80000000002,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655287616355,15/06/2022 10:06:56,1655287614452,2,15/06/2022 12:06:54,86110,10,task-qcms,,22493749,BLIND,6626643,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,186425,,,,,0,1,0,,,,,,,,,
1,1655287422759,15/06/2022 10:03:42,1655287421255,2,15/06/2022 12:03:41,86110,10,task-qcms,,22493743,BLIND,6626662,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1616x909,1616x791,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655287607547,15/06/2022 10:06:47,1655287606111,2,15/06/2022 12:06:46,86110,10,task-qcms,,22493743,BLIND,6626662,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1616x909,1616x791,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184510.30000000002,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655287607616,15/06/2022 10:06:47,1655287606116,2,15/06/2022 12:06:46,86110,10,task-qcms,,22493743,BLIND,6626662,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1616x909,1616x791,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184862,,,,,0,1,0,,,,,,,,,
1,1655287420944,15/06/2022 10:03:40,1655287419929,2,15/06/2022 12:03:39,86110,10,task-qcms,,22493742,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655287605351,15/06/2022 10:06:45,1655287604423,2,15/06/2022 12:06:44,86110,10,task-qcms,,22493742,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184166.00000000003,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655287605396,15/06/2022 10:06:45,1655287604428,2,15/06/2022 12:06:44,86110,10,task-qcms,,22493742,BLIND,6626667,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184499,,,,,0,1,0,,,,,,,,,
1,1655287396407,15/06/2022 10:03:16,1655287396071,2,15/06/2022 12:03:16,86110,10,task-qcms,,22493730,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655287581193,15/06/2022 10:06:21,1655287580938,2,15/06/2022 12:06:20,86110,10,task-qcms,,22493730,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184163.40000000002,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655287581246,15/06/2022 10:06:21,1655287580946,2,15/06/2022 12:06:20,86110,10,task-qcms,,22493730,BLIND,6626652,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184875,,,,,0,1,0,,,,,,,,,
1,1655287375664,15/06/2022 10:02:55,1655287374620,2,15/06/2022 12:02:54,86110,10,task-qcms,,22493721,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655287416437,15/06/2022 10:03:36,1655287415457,2,15/06/2022 12:03:35,86110,10,task-qcms,,22493721,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
3,1655287601802,15/06/2022 10:06:41,1655287600757,2,15/06/2022 12:06:40,86110,10,task-qcms,,22493721,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,185136.3,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
4,1655287601883,15/06/2022 10:06:41,1655287600762,2,15/06/2022 12:06:40,86110,10,task-qcms,,22493721,BLIND,6626653,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,185305,,,,,0,1,0,,,,,,,,,
1,1655119284069,13/06/2022 11:21:24,1655119283146,2,13/06/2022 13:21:23,86110,10,task-qcms,,22442005,BLIND,6613797,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655119468323,13/06/2022 11:24:28,1655119467475,2,13/06/2022 13:24:27,86110,10,task-qcms,,22442005,BLIND,6613797,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184159.70000000007,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655119468396,13/06/2022 11:24:28,1655119467480,2,13/06/2022 13:24:27,86110,10,task-qcms,,22442005,BLIND,6613797,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184334,,,,,0,1,0,,,,,,,,,
1,1655118999863,13/06/2022 11:16:39,1655118999176,2,13/06/2022 13:16:39,86110,10,task-qcms,,22441889,BLIND,6613738,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1616x909,1616x791,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655119184210,13/06/2022 11:19:44,1655119183495,2,13/06/2022 13:19:43,86110,10,task-qcms,,22441889,BLIND,6613738,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1616x909,1616x791,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,183880.2,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655119184273,13/06/2022 11:19:44,1655119183500,2,13/06/2022 13:19:43,86110,10,task-qcms,,22441889,BLIND,6613738,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1616x909,1616x791,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184324,,,,,0,1,0,,,,,,,,,
1,1655118919068,13/06/2022 11:15:19,1655118918374,2,13/06/2022 13:15:18,86110,10,task-qcms,,22441835,BLIND,6613727,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655119103241,13/06/2022 11:18:23,1655119102649,2,13/06/2022 13:18:22,86110,10,task-qcms,,22441835,BLIND,6613727,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,183954.7,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655119103298,13/06/2022 11:18:23,1655119102655,2,13/06/2022 13:18:22,86110,10,task-qcms,,22441835,BLIND,6613727,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184281,,,,,0,1,0,,,,,,,,,
1,1655118838253,13/06/2022 11:13:58,1655118837641,2,13/06/2022 13:13:57,86110,10,task-qcms,,22441791,BLIND,6613712,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655119022840,13/06/2022 11:17:02,1655119022290,2,13/06/2022 13:17:02,86110,10,task-qcms,,22441791,BLIND,6613712,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184160.40000000002,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655119022923,13/06/2022 11:17:02,1655119022296,2,13/06/2022 13:17:02,86110,10,task-qcms,,22441791,BLIND,6613712,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184655,,,,,0,1,0,,,,,,,,,
1,1655118815664,13/06/2022 11:13:35,1655118815001,2,13/06/2022 13:13:35,86110,10,task-qcms,,22441780,BLIND,6613719,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655119000192,13/06/2022 11:16:40,1655118999519,2,13/06/2022 13:16:39,86110,10,task-qcms,,22441780,BLIND,6613719,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184078.90000000002,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655119000258,13/06/2022 11:16:40,1655118999524,2,13/06/2022 13:16:39,86110,10,task-qcms,,22441780,BLIND,6613719,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184524,,,,,0,1,0,,,,,,,,,
1,1655118780498,13/06/2022 11:13:00,1655118780385,2,13/06/2022 13:13:00,86110,10,task-qcms,,22441763,BLIND,6613725,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1100x770,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655118965558,13/06/2022 11:16:05,1655118965389,2,13/06/2022 13:16:05,86110,10,task-qcms,,22441763,BLIND,6613725,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1100x770,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184132.4,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655118965618,13/06/2022 11:16:05,1655118965394,2,13/06/2022 13:16:05,86110,10,task-qcms,,22441763,BLIND,6613725,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1100x770,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,185010,,,,,0,1,0,,,,,,,,,
1,1655118771117,13/06/2022 11:12:51,1655118770290,2,13/06/2022 13:12:50,86110,10,task-qcms,,22441761,BLIND,6613717,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.5005.61,1440x900,1440x789,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655118956086,13/06/2022 11:15:56,1655118955202,2,13/06/2022 13:15:55,86110,10,task-qcms,,22441761,BLIND,6613717,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.5005.61,1440x900,1440x789,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184207.60000000894,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655118956146,13/06/2022 11:15:56,1655118955207,2,13/06/2022 13:15:55,86110,10,task-qcms,,22441761,BLIND,6613717,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.5005.61,1440x900,1440x789,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184917,,,,,0,1,0,,,,,,,,,
1,1655118682367,13/06/2022 11:11:22,1655118681967,2,13/06/2022 13:11:21,86110,10,task-qcms,,22441708,BLIND,6613708,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655118867715,13/06/2022 11:14:27,1655118867323,2,13/06/2022 13:14:27,86110,10,task-qcms,,22441708,BLIND,6613708,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184294.80000000002,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655118867790,13/06/2022 11:14:27,1655118867332,2,13/06/2022 13:14:27,86110,10,task-qcms,,22441708,BLIND,6613708,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,185366,,,,,0,1,0,,,,,,,,,
1,1654765884307,09/06/2022 09:11:24,1654765885409,2,09/06/2022 11:11:25,86110,10,task-qcms,,22372107,BLIND,6594522,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1280x720,1280x648,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654766069081,09/06/2022 09:14:29,1654766070129,2,09/06/2022 11:14:30,86110,10,task-qcms,,22372107,BLIND,6594522,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1280x720,1280x648,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,183757,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654766069189,09/06/2022 09:14:29,1654766070138,2,09/06/2022 11:14:30,86110,10,task-qcms,,22372107,BLIND,6594522,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1280x720,1280x648,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184729,,,,,0,1,0,,,,,,,,,
1,1654765729097,09/06/2022 09:08:49,1654765728532,2,09/06/2022 11:08:48,86110,10,task-qcms,,22372050,BLIND,6594497,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1600x900,1600x757,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654765913689,09/06/2022 09:11:53,1654765913103,2,09/06/2022 11:11:53,86110,10,task-qcms,,22372050,BLIND,6594497,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1600x900,1600x757,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,183801.30000007153,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654765913761,09/06/2022 09:11:53,1654765913109,2,09/06/2022 11:11:53,86110,10,task-qcms,,22372050,BLIND,6594497,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1600x900,1600x757,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184577,,,,,0,1,0,,,,,,,,,
1,1654765623539,09/06/2022 09:07:03,1654765623833,2,09/06/2022 11:07:03,86110,10,task-qcms,,22372004,BLIND,6594492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1536x714,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654765814602,09/06/2022 09:10:14,1654765814838,2,09/06/2022 11:10:14,86110,10,task-qcms,,22372004,BLIND,6594492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x714,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,186682.69999992847,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654765814698,09/06/2022 09:10:14,1654765814867,2,09/06/2022 11:10:14,86110,10,task-qcms,,22372004,BLIND,6594492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x714,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,191034,,,,,0,1,0,,,,,,,,,
1,1654765598276,09/06/2022 09:06:38,1654765598178,2,09/06/2022 11:06:38,86110,10,task-qcms,,22371994,BLIND,6594495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 101.0,1366x768,1366x615,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654765801985,09/06/2022 09:10:01,1654765801784,2,09/06/2022 11:10:01,86110,10,task-qcms,,22371994,BLIND,6594495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 101.0,1366x768,1366x615,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,202873,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654765802074,09/06/2022 09:10:02,1654765801803,2,09/06/2022 11:10:01,86110,10,task-qcms,,22371994,BLIND,6594495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 101.0,1366x768,1366x615,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,203625,,,,,0,1,0,,,,,,,,,
1,1654765573898,09/06/2022 09:06:13,1654765574718,2,09/06/2022 11:06:14,86110,10,task-qcms,,22371985,BLIND,6594473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.30,1280x720,1280x601,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654765762512,09/06/2022 09:09:22,1654765763245,2,09/06/2022 11:09:23,86110,10,task-qcms,,22371985,BLIND,6594473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.30,1280x720,1280x601,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,187531.30000001192,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654765762619,09/06/2022 09:09:22,1654765763263,2,09/06/2022 11:09:23,86110,10,task-qcms,,22371985,BLIND,6594473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.30,1280x720,1280x601,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,188545,,,,,0,1,0,,,,,,,,,
1,1654765501159,09/06/2022 09:05:01,1654765502897,2,09/06/2022 11:05:02,86110,10,task-qcms,,22371952,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
