Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea
28,1654593263286,07/06/2022 09:14:23,1654593259537,2,07/06/2022 11:14:19,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,14,1,1,RestudyDecisionBlock1,Selection2,response_dropdown,8626.282000000007,,,Ja,,0,1,0,,,,,,RestudyDecisionBlock1,,,,,
29,1654593263286,07/06/2022 09:14:23,1654593259537,2,07/06/2022 11:14:19,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,14,1,1,RestudyDecisionBlock1,Selection3,response_dropdown,8626.282000000007,,,Ja,,0,1,0,,,,,,RestudyDecisionBlock1,,,,,
30,1654593263286,07/06/2022 09:14:23,1654593259538,2,07/06/2022 11:14:19,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,14,1,1,RestudyDecisionBlock1,script,force_advance,8626.282000000007,,,,,0,1,0,,,,,,RestudyDecisionBlock1,,,,,
31,1654593267263,07/06/2022 09:14:27,1654593263597,2,07/06/2022 11:14:23,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,36,1,1,JoL,Two,response_button_text,4041.5999999046326,,,2,1,0,1,0,,,,,4,MuziekJoL,,,,,
32,1654593270039,07/06/2022 09:14:30,1654593266370,2,07/06/2022 11:14:26,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,38,1,1,JoL,One,response_button_text,2719.5,,,1,1,0,1,0,,,,,4,BetonJoL,,,,,
33,1654593273437,07/06/2022 09:14:33,1654593269771,2,07/06/2022 11:14:29,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,37,1,1,JoL,Two,response_button_text,3365.600000143051,,,2,1,0,1,0,,,,,4,BotoxJoL,,,,,
34,1654593275722,07/06/2022 09:14:35,1654593272054,2,07/06/2022 11:14:32,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,18,1,1,IntroTests,NextButton,continue_button,2260.7999999523163,,,,,0,1,0,,,,,,IntroTests,,,,,
35,1654593378034,07/06/2022 09:16:18,1654593374370,2,07/06/2022 11:16:14,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,20,1,1,Test,buttonA,response_text_area,102266.80000019073,,,"gebruik van verschillende hersengebieden
betere wiskundige vaardigheden
herinneringen terugkrijgen
?",,0,1,0,,,,,5,MuziekTest,,,,,8
36,1654593378123,07/06/2022 09:16:18,1654593374373,2,07/06/2022 11:16:14,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,20,1,1,Test,buttonB,continue_button,102266.80000019073,,,,,0,1,0,,,,,5,MuziekTest,,,,,8
37,1654593422071,07/06/2022 09:17:02,1654593418401,2,07/06/2022 11:16:58,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,41,1,1,Test,buttonA,response_text_area,44010.90000009537,,,"centrale verwarming
?
? 
de lift gaat stuk",,0,1,0,,,,,5,BetonTest,,,,,8
38,1654593422136,07/06/2022 09:17:02,1654593418403,2,07/06/2022 11:16:58,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,41,1,1,Test,buttonB,continue_button,44010.90000009537,,,,,0,1,0,,,,,5,BetonTest,,,,,8
39,1654593475337,07/06/2022 09:17:55,1654593471673,2,07/06/2022 11:17:51,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,19,1,1,Test,buttonA,response_text_area,53247.59999990463,,,"?
",,0,1,0,,,,,5,BotoxTest,,,,,8
40,1654593475392,07/06/2022 09:17:55,1654593471676,2,07/06/2022 11:17:51,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,19,1,1,Test,buttonB,continue_button,53247.59999990463,,,,,0,1,0,,,,,5,BotoxTest,,,,,8
41,1654593480912,07/06/2022 09:18:00,1654593477257,2,07/06/2022 11:17:57,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,22,1,1,HalfwayScreenIntroTexts,NextButton,continue_button,5555.5,,,,,0,1,0,,,,,,HalfwayScreenIntroTexts,,,,,
42,1654593555575,07/06/2022 09:19:15,1654593551907,2,07/06/2022 11:19:11,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,2,1,1,Text,advancementZone,continue_button,74627.79999995232,,,,,0,1,0,,,,,1,MetroText,,,,,
43,1654593618706,07/06/2022 09:20:18,1654593615038,2,07/06/2022 11:20:15,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,24,1,1,Text,advancementZone,continue_button,63095.200000047684,,,,,0,1,0,,,,,1,GeldText,,,,,
44,1654593664453,07/06/2022 09:21:04,1654593660788,2,07/06/2022 11:21:00,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,23,1,1,Text,advancementZone,continue_button,45722.5,,,,,0,1,0,,,,,1,SuezText,,,,,
45,1654593666107,07/06/2022 09:21:06,1654593662448,2,07/06/2022 11:21:02,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,26,2,1,IntroDiagramCompletion,NextButton,continue_button,1638.9000000953674,,,,,0,1,0,,,,,,IntroDiagramCompletions,,,,,
46,1654593697967,07/06/2022 09:21:37,1654593694312,2,07/06/2022 11:21:34,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,27,1,1,Diagramming,DiagBox1,response_text_area,31828.200000047684,,,ze waren ze makkelijk kwijt,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
47,1654593698062,07/06/2022 09:21:38,1654593694314,2,07/06/2022 11:21:34,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,27,1,1,Diagramming,DiagBox3,response_text_area,31828.200000047684,,,meer plankton,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
48,1654593698062,07/06/2022 09:21:38,1654593694315,2,07/06/2022 11:21:34,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,27,1,1,Diagramming,DiagBox4,response_text_area,31828.200000047684,,,meer vis,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
49,1654593698062,07/06/2022 09:21:38,1654593694315,2,07/06/2022 11:21:34,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,27,1,1,Diagramming,DiagBox2,response_text_area,31828.200000047684,,,?,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
50,1654593698062,07/06/2022 09:21:38,1654593694315,2,07/06/2022 11:21:34,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,27,1,1,Diagramming,Zone1,continue_button,31828.200000047684,,,,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
51,1654593785422,07/06/2022 09:23:05,1654593781738,2,07/06/2022 11:23:01,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,6,1,1,Diagramming,DiagBox2,response_text_area,87345.10000014305,,,loterijwinnaars,,0,1,0,,,,,2,GeldDiagramCompletion,,5,,,
52,1654593785631,07/06/2022 09:23:05,1654593781746,2,07/06/2022 11:23:01,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,6,1,1,Diagramming,DiagBox3,response_text_area,87345.10000014305,,,kort gevoel van geluk,,0,1,0,,,,,2,GeldDiagramCompletion,,5,,,
53,1654593785631,07/06/2022 09:23:05,1654593781747,2,07/06/2022 11:23:01,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,6,1,1,Diagramming,DiagBox4,response_text_area,87345.10000014305,,,wennen snel aan luxe,,0,1,0,,,,,2,GeldDiagramCompletion,,5,,,
54,1654593785631,07/06/2022 09:23:05,1654593781748,2,07/06/2022 11:23:01,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,6,1,1,Diagramming,DiagBox1,response_text_area,87345.10000014305,,,?,,0,1,0,,,,,2,GeldDiagramCompletion,,5,,,
55,1654593785631,07/06/2022 09:23:05,1654593781749,2,07/06/2022 11:23:01,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,6,1,1,Diagramming,Zone1,continue_button,87345.10000014305,,,,,0,1,0,,,,,2,GeldDiagramCompletion,,5,,,
56,1654593865145,07/06/2022 09:24:25,1654593861477,2,07/06/2022 11:24:21,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,8,1,1,Diagramming,DiagBox2,response_text_area,79577.29999995232,,,handelschepen moesten omvaren,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
57,1654593865206,07/06/2022 09:24:25,1654593861479,2,07/06/2022 11:24:21,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,8,1,1,Diagramming,DiagBox3,response_text_area,79577.29999995232,,,dat koste veel tijd en moeite,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
58,1654593865206,07/06/2022 09:24:25,1654593861479,2,07/06/2022 11:24:21,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,8,1,1,Diagramming,DiagBox4,response_text_area,79577.29999995232,,,ze bouwde het kanaal,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
59,1654593865206,07/06/2022 09:24:25,1654593861480,2,07/06/2022 11:24:21,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,8,1,1,Diagramming,DiagBox1,response_text_area,79577.29999995232,,,woestijn,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
60,1654593865206,07/06/2022 09:24:25,1654593861480,2,07/06/2022 11:24:21,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,8,1,1,Diagramming,Zone1,continue_button,79577.29999995232,,,,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
61,1654593867170,07/06/2022 09:24:27,1654593863504,2,07/06/2022 11:24:23,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,30,2,1,IntroDiagramStudy,NextButton,continue_button,1998.2000000476837,,,,,0,1,0,,,,,,IntroDiagramStudy,,,,,
62,1654593875541,07/06/2022 09:24:35,1654593871870,2,07/06/2022 11:24:31,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,33,1,1,DiagramStudy,Zone1,continue_button,8240.799999952316,,,,,0,1,0,,,,,3,MetroDiagramStudy,,,,,
63,1654593883275,07/06/2022 09:24:43,1654593879607,2,07/06/2022 11:24:39,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,12,1,1,DiagramStudy,Zone1,continue_button,7579.399999856949,,,,,0,1,0,,,,,3,GeldDiagramStudy,,,,,
64,1654593897775,07/06/2022 09:24:57,1654593894113,2,07/06/2022 11:24:54,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,10,1,1,DiagramStudy,Zone1,continue_button,14348,,,,,0,1,0,,,,,3,SuezDiagramStudy,,,,,
65,1654593901297,07/06/2022 09:25:01,1654593897626,2,07/06/2022 11:24:57,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,34,2,1,IntroJoLandRestudy,NextButton,continue_button,3492.699999809265,,,,,0,1,0,,,,,,IntroJoLandRestudy,,,,,
66,1654593919684,07/06/2022 09:25:19,1654593916020,2,07/06/2022 11:25:16,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,35,1,1,RestudyDecisionBlock2,Selection4,response_dropdown,18368.158000000054,,,Ja,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
67,1654593920027,07/06/2022 09:25:20,1654593916022,2,07/06/2022 11:25:16,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,35,1,1,RestudyDecisionBlock2,Selection5,response_dropdown,18368.158000000054,,,Ja,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
68,1654593920027,07/06/2022 09:25:20,1654593916022,2,07/06/2022 11:25:16,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,35,1,1,RestudyDecisionBlock2,Selection6,response_dropdown,18368.158000000054,,,Nee,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
69,1654593920027,07/06/2022 09:25:20,1654593916022,2,07/06/2022 11:25:16,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,35,1,1,RestudyDecisionBlock2,script,force_advance,18368.158000000054,,,,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
70,1654593922138,07/06/2022 09:25:22,1654593918471,2,07/06/2022 11:25:18,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,16,1,1,JoL,Three,response_button_text,2433.5,,,3,1,0,1,0,,,,,4,MetroJoL,,,,,
71,1654593926460,07/06/2022 09:25:26,1654593922759,2,07/06/2022 11:25:22,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,15,1,1,JoL,Three,response_button_text,4239.899999856949,,,3,1,0,1,0,,,,,4,GeldJoL,,,,,
72,1654593927946,07/06/2022 09:25:27,1654593924287,2,07/06/2022 11:25:24,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,17,1,1,JoL,Four,response_button_text,1495.2999999523163,,,4,1,0,1,0,,,,,4,SuezJoL,,,,,
73,1654593930252,07/06/2022 09:25:30,1654593926585,2,07/06/2022 11:25:26,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,39,2,1,IntroTests,NextButton,continue_button,2286.2000000476837,,,,,0,1,0,,,,,,IntroTests,,,,,
74,1654593999282,07/06/2022 09:26:39,1654593995604,2,07/06/2022 11:26:35,86110,10,task-d7hm,,22325733,BLIND,6581306,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1920x1080,1920x929,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,42,1,1,Test,buttonA,response_text_area,69005.89999985695,,,"ze hoefte het zelf niet af te breken
ze bouwde een kunstmatige rivier
er kwam veel plankton
meer vis",,0,1,0,,,,,5,MetroTest,,,,,8
